feature	pathway	gene_signature_definition
103	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3181
103	Tyrosine metabolism PAO1	PA4127;PA4128
103	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
103	Benzoate degradation PAO1	PA0228
103	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
103	Styrene degradation PAO1	PA0227
103	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA0996;PA1904;PA1432
103	Glycerolipid metabolism PAO1	PA3582
103	Glycolysis / Gluconeogenesis PAO1	PA3193
103	Fatty acid biosynthesis PAO1	PA0494
104	One carbon pool by folate PAO1	PA5228
104	Pyruvate metabolism PAO1	PA5435
104	Fatty acid metabolism PAO1	PA1187;PA0098;PA5174
104	Cysteine biosynthesis, serine => cysteine	PA2105
104	Porphyrin and chlorophyll metabolism PAO1	PA2903
104	Type II general secretion pathway	PA2672
104	Arginine and proline metabolism PAO1	PA1421
104	Type VI secretion system	PA1659
104	Vitamin B6 metabolism PAO1	PA1049
104	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5221
104	Peptidoglycan biosynthesis PAO1	PA4414
104	Flagellar assembly PAO1	PA1095;PA1092
104	Putative polar amino acid transport system	PA4194
104	Purine metabolism PAO1	PA1932;PA4969
104	Nitrogen metabolism PAO1	PA2052
104	Glutathione metabolism PAO1	PA0361
104	Sulfur relay system PAO1	PA2607;PA2103
104	Galactose metabolism PAO1	PA1384
104	Sulfur metabolism PAO1	PA2104
104	Glycolysis / Gluconeogenesis PAO1	PA0887;PA5422
105	Pyocyanine biosynthesis, chorismate => pyocyanine	PA1904;PA1903;PA4211
105	Pyruvate metabolism PAO1	PA3452
105	Iron(III) transport system	PA4688
105	Nicotinate and nicotinamide metabolism PAO1	PA1602
105	Pentose phosphate pathway PAO1	PA2321
105	Arginine and proline metabolism PAO1	PA4773;PA4899;PA4774;PA0421
105	Putative sorbitol/mannitol transport system	PA3187
105	Valine, leucine and isoleucine degradation PAO1	PA3013
105	Porphyrin and chlorophyll metabolism PAO1	PA1278;PA2904;PA1281
105	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA4846
105	beta-Lactam resistance PAO1	PA2019;PA3719;PA3721;PA2018
105	Histidine metabolism PAO1	PA5100
105	Glycerophospholipid metabolism PAO1	PA3651
105	Phenazine biosynthesis PAO1	PA4217;PA4209;PA1905
105	Vancomycin resistance PAO1	PA5302
105	Quorum sensing PAO1	PA3361
105	Purine metabolism PAO1	PA1524
105	Phenylalanine metabolism PAO1	PA5304;PA0242
105	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3552
105	Oxidative phosphorylation PAO1	PA1555;PA4133;PA0105;PA1556;PA1320
105	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3558;PA3556;PA3553
105	Sulfur metabolism PAO1	PA2600
105	Iron complex transport system	PA2914
106	One carbon pool by folate PAO1	PA2444
106	Thiamine metabolism PAO1	PA4548
106	Nicotinate and nicotinamide metabolism PAO1	PA4376
106	Glycine, serine and threonine metabolism PAO1	PA2442
106	Denitrification, nitrate => nitrogen	PA0523;PA0524
106	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA2843
106	Phosphonate and phosphinate metabolism PAO1	PA1310
106	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5221
106	Bacterial secretion system PAO1	PA1668
106	Zinc transport system	PA5501
106	Histidine metabolism PAO1	PA3151
106	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA3158
106	Purine metabolism PAO1	PA1156;PA5298;PA4867;PA0934
106	NADH:quinone oxidoreductase, prokaryotes	PA2639
106	Phospholipid transport system	PA4454
106	Lipopolysaccharide biosynthesis PAO1	PA5010
107	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
107	Denitrification, nitrate => nitrogen	PA3392;PA0523;PA0519;PA0524;PA3872
107	Valine, leucine and isoleucine degradation PAO1	PA2015;PA2553;PA2013;PA2014;PA2000;PA2249;PA2250;PA1999;PA2012;PA2011
107	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
107	Propanoate metabolism PAO1	PA2555
107	Type VI secretion system	PA0083;PA0095;PA0084
107	Folate biosynthesis PAO1	PA3870
107	Nitrogen metabolism PAO1	PA3875;PA3874
107	Phenylalanine metabolism PAO1	PA0865
107	Oxidative phosphorylation PAO1	PA2691;PA1856
107	Lipopolysaccharide biosynthesis PAO1	PA3337
107	Sulfur metabolism PAO1	PA0518
108	Pyruvate metabolism PAO1	PA4470;PA5111;PA5445
108	Nicotinate and nicotinamide metabolism PAO1	PA0196
108	Arginine and proline metabolism PAO1	PA0782
108	Glycine, serine and threonine metabolism PAO1	PA2413;PA2445;PA2446;PA2444
108	Denitrification, nitrate => nitrogen	PA0523;PA0524
108	RNA degradation PAO1	PA4761
108	Valine, leucine and isoleucine degradation PAO1	PA4435
108	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
108	Fructose and mannose metabolism PAO1	PA3545
108	Monobactam biosynthesis PAO1	PA4759;PA2412
108	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA1736
108	Cysteine and methionine metabolism PAO1	PA1927
108	Butanoate metabolism PAO1	PA1999;PA2000
108	Vancomycin resistance PAO1	PA5302
108	Amino sugar and nucleotide sugar metabolism PAO1	PA4068;PA5452
108	Quorum sensing PAO1	PA1874;PA4913;PA0997;PA1000
108	Glutathione metabolism PAO1	PA2263
108	Phenylalanine metabolism PAO1	PA0872;PA5304
108	Oxidative phosphorylation PAO1	PA1555;PA1556
108	Glycerolipid metabolism PAO1	PA3582
109	DNA polymerase III complex, bacteria	PA3832
109	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2015
109	Ribosome PAO1	PA2970;PA4267;PA4268
109	Flagellar assembly PAO1	PA3352
109	Folate biosynthesis PAO1	PA3030
109	Quorum sensing PAO1	PA5499;PA4776
109	Glutathione metabolism PAO1	PA1890
109	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
109	Oxidative phosphorylation PAO1	PA5559;PA4431;PA4430;PA2649
109	Lipopolysaccharide biosynthesis PAO1	PA3636
109	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA3659
110	Biotin metabolism PAO1	PA0500
110	Pentose phosphate pathway PAO1	PA3181;PA3194;PA2323;PA3182;PA2263;PA2321;PA3183
110	Arginine and proline metabolism PAO1	PA4773
110	Putative sorbitol/mannitol transport system	PA3187
110	Riboflavin metabolism PAO1	PA4055
110	Ribosome PAO1	PA3600
110	Bacterial chemotaxis PAO1	PA4496
110	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
110	Benzoate degradation PAO1	PA2508
110	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
110	Glyoxylate and dicarboxylate metabolism PAO1	PA4314
110	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205
110	Bacterial secretion system PAO1	PA2685
110	Folate biosynthesis PAO1	PA3914
110	Quorum sensing PAO1	PA4909
110	Nitrogen metabolism PAO1	PA2052;PA0523;PA0524;PA3392;PA3877;PA3876;PA3875
110	Glutathione metabolism PAO1	PA4774
110	Phenylalanine metabolism PAO1	PA0865
110	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
111	Pyruvate metabolism PAO1	PA5445;PA1984
111	Nicotinate and nicotinamide metabolism PAO1	PA1602;PA0195;PA0196
111	Pentose phosphate pathway PAO1	PA2264;PA2290
111	Arginine and proline metabolism PAO1	PA1421
111	Valine, leucine and isoleucine degradation PAO1	PA1999;PA2014;PA2000
111	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
111	Fructose and mannose metabolism PAO1	PA3560;PA3562;PA3561
111	Glyoxylate and dicarboxylate metabolism PAO1	PA2553;PA2446;PA2250;PA4812;PA2444;PA4810;PA4811;PA5508
111	Thiamine metabolism PAO1	PA4973
111	Glycerophospholipid metabolism PAO1	PA3584
111	Flagellar assembly PAO1	PA1092
111	Glutamate/aspartate transport system	PA1341;PA1340
111	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3552;PA1180
111	Putative polar amino acid transport system	PA5154;PA5155
111	Quorum sensing PAO1	PA1072;PA1073;PA1070;PA3364;PA0602
111	Oxidative phosphorylation PAO1	PA4133
111	Glycerolipid metabolism PAO1	PA3579;PA3582
111	Cyanoamino acid metabolism PAO1	PA0164;PA1338;PA2253
111	Putative sorbitol/mannitol transport system	PA3187
112	Pyruvate metabolism PAO1	PA3639;PA1984
112	Porphyrin and chlorophyll metabolism PAO1	PA5523
112	Glycine, serine and threonine metabolism PAO1	PA5373
112	Bacterial chemotaxis PAO1	PA0173;PA1463;PA0175;PA0174
112	Type VI secretion system	PA2360;PA2363;PA2361;PA2362
112	Aminobenzoate degradation PAO1	PA4901
112	Glycerophospholipid metabolism PAO1	PA3584;PA4351
112	Cysteine and methionine metabolism PAO1	PA0432
112	Bacterial secretion system PAO1	PA2673
112	Alanine, aspartate and glutamate metabolism PAO1	PA5429;PA5522
112	Putative polar amino acid transport system	PA5075
112	Quorum sensing PAO1	PA0275
112	Purine metabolism PAO1	PA5426;PA1155;PA1931
112	Glutathione metabolism PAO1	PA0838
112	Phosphonate transport system	PA3316
112	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558
112	Sulfur metabolism PAO1	PA4130
112	Glycerolipid metabolism PAO1	PA3582
113	Pyruvate metabolism PAO1	PA3416
113	Porphyrin and chlorophyll metabolism PAO1	PA5523;PA2947
113	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2015
113	Glycine, serine and threonine metabolism PAO1	PA0851
113	Arginine and proline metabolism PAO1	PA5312;PA3366
113	CusS-CusR (copper tolerance) two-component regulatory system	PA4885
113	Glycerophospholipid metabolism PAO1	PA2541;PA5394
113	Phenazine biosynthesis PAO1	PA4217
113	Amino sugar and nucleotide sugar metabolism PAO1	PA5454
113	Quorum sensing PAO1	PA1070;PA2843
113	Purine metabolism PAO1	PA1543;PA0387;PA4868
113	Sulfur relay system PAO1	PA3918
113	Citrate cycle (TCA cycle) PAO1	PA3417
113	Oxidative phosphorylation PAO1	PA1856
113	Base excision repair PAO1	PA0357
114	Pentose phosphate pathway PAO1	PA2265;PA3181;PA3182;PA2264;PA2290;PA3183
114	Gluconeogenesis, oxaloacetate => fructose-6P	PA5131
114	Arginine and proline metabolism PAO1	PA1421
114	Ribosome PAO1	PA3600
114	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
114	Type VI secretion system	PA0083;PA0091;PA0082;PA0077;PA0079;PA0084;PA0085;PA0078;PA0080;PA0090;PA0087
114	Aminobenzoate degradation PAO1	PA0954
114	Glyoxylate and dicarboxylate metabolism PAO1	PA1562
114	Selenocompound metabolism PAO1	PA1927
114	Glycerophospholipid metabolism PAO1	PA3584
114	Bacterial secretion system PAO1	PA0081
114	Zinc transport system	PA5501
114	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
114	Putative ABC transport system	PA4064
114	Quorum sensing PAO1	PA1871
114	Purine metabolism PAO1	PA1524
114	ABC-2 type transport system	PA5230
114	Pyrimidine metabolism PAO1	PA5541
114	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3724;PA5538
114	Glycerolipid metabolism PAO1	PA3579;PA3582
114	Iron complex transport system	PA2914
115	Pyruvate metabolism PAO1	PA0927
115	One carbon pool by folate PAO1	PA0350
115	Nicotinate and nicotinamide metabolism PAO1	PA4524
115	Dipeptide transport system	PA4505
115	NitT/TauT family transport system	PA3513
115	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
115	Vitamin B6 metabolism PAO1	PA5516
115	Peptidoglycan biosynthesis PAO1	PA4412
115	Multidrug resistance, efflux pump TriABC-TolC	PA0157
115	Butanoate metabolism PAO1	PA4097
115	Putative ABC transport system	PA4593
115	Spermidine/putrescine transport system	PA0206
115	Quorum sensing PAO1	PA4804
115	Glutathione metabolism PAO1	PA1655
115	Pantothenate and CoA biosynthesis PAO1	PA1598;PA0363
115	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
115	Iron complex transport system	PA4158
116	Pyruvate metabolism PAO1	PA1217
116	Sec (secretion) system	PA3820
116	Pentose phosphate pathway PAO1	PA3194
116	Porphyrin and chlorophyll metabolism PAO1	PA5523
116	beta-Lactam resistance PAO1	PA3721;PA3719;PA5471
116	NitT/TauT family transport system	PA3512;PA3514;PA3513
116	Bacterial chemotaxis PAO1	PA4290;PA4500
116	Propanoate metabolism PAO1	PA3568;PA0887;PA5313
116	Benzoate degradation PAO1	PA0228
116	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA1609
116	Nicotinate and nicotinamide metabolism PAO1	PA4918;PA0195;PA0196
116	Glycerophospholipid metabolism PAO1	PA3584
116	Starch and sucrose metabolism PAO1	PA2023
116	Quorum sensing PAO1	PA3724;PA3476
116	Pyrimidine metabolism PAO1	PA3232
116	Oxidative phosphorylation PAO1	PA1555;PA0107
116	2-Oxocarboxylic acid metabolism PAO1	PA0662
116	Microcin C transport system	PA1809
116	Sulfur metabolism PAO1	PA2566
116	Glycolysis / Gluconeogenesis PAO1	PA3195
117	Pyruvate metabolism PAO1	PA1984
117	Iron(III) transport system	PA4688
117	Nicotinate and nicotinamide metabolism PAO1	PA1004
117	Dipeptide transport system	PA4505
117	NitT/TauT family transport system	PA3514
117	Bacterial chemotaxis PAO1	PA1930;PA4500;PA2920;PA1463;PA1458;PA2573;PA1443
117	Glyoxylate and dicarboxylate metabolism PAO1	PA4812;PA2446
117	Glycerophospholipid metabolism PAO1	PA3584
117	Flagellar assembly PAO1	PA1095;PA1100;PA3351;PA3352;PA1077;PA3526
117	Butanoate metabolism PAO1	PA2011
117	Putative polar amino acid transport system	PA1260
117	Quorum sensing PAO1	PA3361
117	Nitrogen metabolism PAO1	PA4588;PA0524
118	Pentose and glucuronate interconversions PAO1	PA2023
118	Nicotinate and nicotinamide metabolism PAO1	PA1004
118	Pentose phosphate pathway PAO1	PA0330
118	Base excision repair PAO1	PA3495
118	RNA degradation PAO1	PA0336
118	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0870
118	NitT/TauT family transport system	PA3512
118	Ribosome PAO1	PA4568;PA4254
118	Bacterial chemotaxis PAO1	PA1464;PA1930
118	CusS-CusR (copper tolerance) two-component regulatory system	PA1438
118	Type VI secretion system	PA0263
118	Aminoglycoside resistance, protease FtsH	PA2438
118	Histidine metabolism PAO1	PA5067;PA5066
118	Alanine, aspartate and glutamate metabolism PAO1	PA0296
118	Flagellar assembly PAO1	PA1095;PA1092
118	Imipenem resistance, repression of porin OprD	PA2810
118	Glutamate/aspartate transport system	PA1342
118	Ribosome, bacteria	PA4274
118	Spermidine/putrescine transport system	PA0204
118	Fatty acid biosynthesis PAO1	PA3112
119	One carbon pool by folate PAO1	PA0430
119	Nicotinate and nicotinamide metabolism PAO1	PA2991
119	Degradation of aromatic compounds PAO1	PA4125
119	Arginine and proline metabolism PAO1	PA4773;PA4774;PA5080
119	Tyrosine metabolism PAO1	PA4124;PA4121
119	beta-Lactam resistance PAO1	PA2019
119	Aminobenzoate degradation PAO1	PA2513
119	Bacterial secretion system PAO1	PA1701
119	D-Methionine transport system	PA5505
119	Vancomycin resistance PAO1	PA0749
119	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
119	Putative polar amino acid transport system	PA5076;PA5074
119	Quorum sensing PAO1	PA4776;PA1000;PA4777
119	Purine metabolism PAO1	PA1156;PA1140
119	ABC-2 type transport system	PA4038
119	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3556
119	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4123;PA4122
119	Oxidative phosphorylation PAO1	PA2648;PA4429;PA2647;PA4430;PA2645
119	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA3553;PA3557
120	One carbon pool by folate PAO1	PA5415;PA3437
120	Pentose phosphate pathway PAO1	PA3194;PA3181;PA3183;PA4670;PA3182
120	Glycine, serine and threonine metabolism PAO1	PA5373
120	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
120	Selenocompound metabolism PAO1	PA1927
120	Glycerophospholipid metabolism PAO1	PA0347;PA0844
120	Bacterial secretion system PAO1	PA2373;PA1692
120	Vancomycin resistance PAO1	PA5302
120	Quorum sensing PAO1	PA3320
120	ABC-2 type transport system	PA2811
120	Phenylalanine metabolism PAO1	PA5304
120	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA2637
120	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
121	Type III secretion system	PA1696;PA1692
121	Degradation of aromatic compounds PAO1	PA4125;PA4121
121	Tyrosine metabolism PAO1	PA4124;PA4123
121	beta-Lactam resistance PAO1	PA0958
121	Riboflavin metabolism PAO1	PA5281
121	Histidine metabolism PAO1	PA3151;PA3152
121	Glyoxylate and dicarboxylate metabolism PAO1	PA2446;PA5415;PA2445;PA4812;PA2442;PA2444;PA5119
121	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0254
121	Glycerophospholipid metabolism PAO1	PA2969;PA3025
121	Bacterial secretion system PAO1	PA1694;PA1701
121	Alanine, aspartate and glutamate metabolism PAO1	PA0782
121	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156;PA3148;PA3155;PA5454;PA3158
121	Quorum sensing PAO1	PA4985
121	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4122
121	Lysine degradation PAO1	PA3426
121	Cyanoamino acid metabolism PAO1	PA2194
122	Pentose phosphate pathway PAO1	PA2321
122	Degradation of aromatic compounds PAO1	PA2507;PA4121;PA2509
122	Porphyrin and chlorophyll metabolism PAO1	PA1923
122	Valine, leucine and isoleucine degradation PAO1	PA0132;PA2013;PA0130;PA2012;PA2015
122	Arginine and proline metabolism PAO1	PA4773;PA1421
122	Ribosome PAO1	PA3601;PA3600
122	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
122	Thiamine metabolism PAO1	PA4973
122	Flagellar assembly PAO1	PA1094;PA1092;PA1087
122	Styrene degradation PAO1	PA4073
122	Phenazine biosynthesis PAO1	PA4217
122	Putative ABC transport system	PA4065;PA4064
122	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1902;PA3364;PA1432
122	Purine metabolism PAO1	PA1518
122	Nitrogen metabolism PAO1	PA0523;PA0524;PA1024
122	Pyrimidine metabolism PAO1	PA5541
122	Oxidative phosphorylation PAO1	PA0105
122	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA5538;PA3553
122	Cyanoamino acid metabolism PAO1	PA2193
123	Pyruvate metabolism PAO1	PA5445;PA1984;PA5435;PA2555;PA2553
123	Iron(III) transport system	PA4687;PA4688
123	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
123	Thiamine metabolism PAO1	PA4548
123	Porphyrin and chlorophyll metabolism PAO1	PA3531
123	Macrolide resistance, MacAB-TolC transporter	PA1179
123	Putative sorbitol/mannitol transport system	PA3187
123	Valine, leucine and isoleucine degradation PAO1	PA2000;PA2248
123	Tyrosine metabolism PAO1	PA0865;PA2009
123	Propanoate metabolism PAO1	PA2247
123	Aminobenzoate degradation PAO1	PA2514;PA2512
123	Cysteine and methionine metabolism PAO1	PA4956
123	Vancomycin resistance PAO1	PA5302
123	Quorum sensing PAO1	PA3364
123	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
124	Pyruvate metabolism PAO1	PA1984
124	Fatty acid metabolism PAO1	PA3333;PA2553
124	Denitrification, nitrate => nitrogen	PA0524
124	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
124	NitT/TauT family transport system	PA2294;PA2295;PA2296
124	Fructose and mannose metabolism PAO1	PA3547;PA3541;PA5453;PA5452
124	Glyoxylate and dicarboxylate metabolism PAO1	PA2444
124	Glutamate/aspartate transport system	PA1340
124	Glycine betaine/proline transport system	PA5103
124	Putative polar amino acid transport system	PA4195;PA4194;PA4193;PA4192
124	Quorum sensing PAO1	PA3724;PA3300;PA3478;PA3479
124	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230
124	Glycerolipid metabolism PAO1	PA3582
124	Cyanoamino acid metabolism PAO1	PA1338
124	Putative sorbitol/mannitol transport system	PA3187
125	Iron(III) transport system	PA5217;PA5216
125	Porphyrin and chlorophyll metabolism PAO1	PA0510
125	Glycine, serine and threonine metabolism PAO1	PA2445;PA2446
125	Denitrification, nitrate => nitrogen	PA0524;PA3392;PA0523
125	beta-Lactam resistance PAO1	PA2020;PA3719
125	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2444
125	Glycerophospholipid metabolism PAO1	PA3584
125	Flagellar assembly PAO1	PA1086;PA1092;PA3526;PA1087
125	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
125	Oxidative phosphorylation PAO1	PA1319;PA1318
125	Lipopolysaccharide biosynthesis PAO1	PA3337
125	Glycerolipid metabolism PAO1	PA3579;PA3582
126	Porphyrin and chlorophyll metabolism PAO1	PA3531
126	Glycine, serine and threonine metabolism PAO1	PA2413;PA2445;PA2446
126	Ribosome PAO1	PA4257;PA4259;PA4252;PA3601;PA4249;PA3600;PA4242;PA4264
