feature	pathway	gene_signature_definition
115	Propanoate metabolism PAO1	PA4848
115	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0949
115	Glycerophospholipid metabolism PAO1	PA2969
115	Peptidoglycan biosynthesis PAO1	PA4412
115	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	PA3807
115	Imipenem resistance, repression of porin OprD	PA4886
115	Folate biosynthesis PAO1	PA3918
115	Glycine betaine/proline transport system	PA5388
115	Quorum sensing PAO1	PA4047;PA3361;PA1432;PA5499
115	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	PA1752
115	Base excision repair PAO1	PA0357
116	Sulfate-sulfur assimilation	PA4130
116	Glycine, serine and threonine metabolism PAO1	PA2443
116	Valine, leucine and isoleucine degradation PAO1	PA2249;PA2000;PA1999;PA2248
116	Tyrosine metabolism PAO1	PA2009
116	Monobactam biosynthesis PAO1	PA2412
116	Aminobenzoate degradation PAO1	PA2514
116	Glyoxylate and dicarboxylate metabolism PAO1	PA4613;PA2446;PA5415;PA2445;PA2442;PA2444;PA5119
116	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
116	Cysteine and methionine metabolism PAO1	PA4773;PA4774;PA1927
116	Imipenem resistance, repression of porin OprD	PA0958
116	Fatty acid biosynthesis, elongation	PA1609
116	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
116	Quorum sensing PAO1	PA4776;PA1003;PA4777
116	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
116	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3557
116	Chloroalkane and chloroalkene degradation PAO1	PA1982
116	Oxidative phosphorylation PAO1	PA1317;PA1552;PA4133;PA1319;PA1318;PA1320;PA1321
116	Citrate cycle (TCA cycle, Krebs cycle)	PA4470
116	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3558;PA3556;PA1180
116	Iron complex transport system	PA4707
117	Pentose phosphate pathway PAO1	PA3373
117	Type II general secretion pathway	PA0687;PA0685;PA0677;PA0678
117	beta-Lactam resistance PAO1	PA5471
117	Dipeptide transport system	PA4500
117	Phosphate transport system	PA5366;PA5367;PA5369
117	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3375;PA3377;PA3374;PA3380;PA3379
117	Aminobenzoate degradation PAO1	PA2512;PA3296;PA3910
117	Glycerophospholipid metabolism PAO1	PA3584;PA3319;PA0844;PA4351;PA0347;PA2352
117	gamma-Hexachlorocyclohexane transport system	PA3211
117	Threonine biosynthesis, aspartate => homoserine => threonine	PA1757
117	Bacterial secretion system PAO1	PA0686;PA0681;PA0680;PA0679
117	Amino sugar and nucleotide sugar metabolism PAO1	PA2022
117	Phosphonate transport system	PA3382;PA3384;PA3383
117	Lipopolysaccharide biosynthesis PAO1	PA2979
117	Microcin C transport system	PA2061
117	Pantothenate and CoA biosynthesis PAO1	PA0441
118	Pyruvate metabolism PAO1	PA0494;PA5435
118	Glycine, serine and threonine metabolism PAO1	PA2445;PA2446;PA2444
118	Tyrosine metabolism PAO1	PA2009
118	beta-Lactam resistance PAO1	PA2020;PA2019;PA2018
118	Dipeptide transport system	PA4504
118	Type VI secretion system	PA1660;PA0089;PA1656;PA1657;PA1658
118	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1225;PA0865
118	Glycerophospholipid metabolism PAO1	PA3584
118	Cysteine and methionine metabolism PAO1	PA3004
118	Flagellar assembly PAO1	PA1078
118	D-Methionine transport system	PA5505
118	Phenazine biosynthesis PAO1	PA4217
118	Glutamate/aspartate transport system	PA1341;PA1340
118	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155
118	Spermidine/putrescine transport system	PA0323
118	Quorum sensing PAO1	PA0999;PA3476;PA0997;PA3724;PA0998;PA1000;PA0996;PA3478;PA3479
118	Nitrogen metabolism PAO1	PA3877;PA3875;PA3874
118	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228
118	Oxidative phosphorylation PAO1	PA4429;PA0112
118	D-Glutamine and D-glutamate metabolism PAO1	PA1337
118	Pantothenate and CoA biosynthesis PAO1	PA0441
118	Glycerolipid metabolism PAO1	PA3582
118	Cyanoamino acid metabolism PAO1	PA2193
118	Putrescine transport system	PA2592
118	Putative sorbitol/mannitol transport system	PA3187
119	Pyruvate metabolism PAO1	PA3687
119	Arginine and proline metabolism PAO1	PA0654;PA3366;PA1687
119	Assimilatory sulfate reduction, sulfate => H2S	PA1838
119	Valine, leucine and isoleucine degradation PAO1	PA0747;PA2015;PA2553;PA2013;PA2014;PA2248;PA2000;PA1999;PA3569;PA3570
119	Bacterial chemotaxis PAO1	PA4307;PA1946
119	Propanoate metabolism PAO1	PA3568;PA2555
119	Styrene degradation PAO1	PA2008;PA2009
119	Folate biosynthesis PAO1	PA0976
119	Fructose and mannose metabolism PAO1	PA3540;PA3541
119	Spermidine/putrescine transport system	PA3607;PA3609;PA3610
119	Quorum sensing PAO1	PA3364
119	Purine metabolism PAO1	PA4645;PA0134
119	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4224
119	Phenylalanine metabolism PAO1	PA4344
119	Oxidative phosphorylation PAO1	PA1317;PA4031;PA3929;PA1318;PA1319
119	Methane metabolism PAO1	PA1757
119	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
120	Pyruvate metabolism PAO1	PA0927;PA5445;PA1984
120	Nicotinate and nicotinamide metabolism PAO1	PA1602
120	Arginine and proline metabolism PAO1	PA1421
120	Glycine, serine and threonine metabolism PAO1	PA5372;PA2446;PA5415;PA2445;PA2442;PA2444;PA2443
120	Tyrosine metabolism PAO1	PA4121;PA2007;PA2009
120	Bacterial chemotaxis PAO1	PA4307
120	Type VI secretion system	PA0083;PA0087;PA0079
120	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
120	Thiamine metabolism PAO1	PA4973
120	Glycerophospholipid metabolism PAO1	PA3584;PA4024
120	Bacterial secretion system PAO1	PA0085;PA0091;PA1701;PA0685;PA1723
120	Folate biosynthesis PAO1	PA3914
120	Quorum sensing PAO1	PA3476;PA1072;PA1073
120	Nitrogen metabolism PAO1	PA3877
120	Oxidative phosphorylation PAO1	PA4133;PA1317;PA1320
120	Sulfur metabolism PAO1	PA4130
120	Glycerolipid metabolism PAO1	PA3579;PA2862;PA3582
120	Cyanoamino acid metabolism PAO1	PA1338
120	Putative sorbitol/mannitol transport system	PA3187
121	Thiamine metabolism PAO1	PA4973
121	Nicotinate and nicotinamide metabolism PAO1	PA4918
121	Cysteine biosynthesis, serine => cysteine	PA2104
121	Dipeptide transport system	PA4503
121	Bacterial chemotaxis PAO1	PA4310;PA4307
121	Histidine metabolism PAO1	PA3151;PA3152
121	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA3159;PA3155;PA3158;PA3156
121	Sulfur metabolism PAO1	PA2105
122	Putative sorbitol/mannitol transport system	PA3187
122	Denitrification, nitrate => nitrogen	PA0523;PA0524
122	Dipeptide transport system	PA4504;PA4506;PA4502;PA4500
122	Flagellar assembly PAO1	PA1094
122	Histidine metabolism PAO1	PA3151
122	Amino sugar and nucleotide sugar metabolism PAO1	PA3155;PA2232
122	Putative ABC transport system	PA4065
122	Quorum sensing PAO1	PA1072;PA1073
122	Lipopolysaccharide biosynthesis PAO1	PA5010
123	Pyruvate metabolism PAO1	PA3416;PA3415;PA3417;PA5192
123	Thiamine metabolism PAO1	PA4973
123	Porphyrin and chlorophyll metabolism PAO1	PA2948
123	Cytochrome c oxidase, cbb3-type	PA4133
123	Valine, leucine and isoleucine degradation PAO1	PA0132;PA2247;PA2553;PA2248;PA2249;PA2250;PA3418;PA2012;PA3569
123	Bacterial chemotaxis PAO1	PA0180;PA1930;PA0178;PA0179;PA4309;PA2573;PA0175;PA0176
123	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2446;PA2444
123	Flagellar assembly PAO1	PA1092
123	Butanoate metabolism PAO1	PA2003;PA5058
123	Phenazine biosynthesis PAO1	PA4217
123	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
123	Quorum sensing PAO1	PA1871;PA1130;PA1901;PA3724;PA4909;PA1902;PA4912;PA2570;PA3361;PA1904;PA1903;PA4211;PA3478;PA3479
123	Nitrogen metabolism PAO1	PA4588;PA0523;PA0524
123	Phenylalanine metabolism PAO1	PA0242;PA5304;PA3366;PA0704
123	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
123	Sulfur metabolism PAO1	PA2566;PA4442;PA4130
124	Pyruvate metabolism PAO1	PA1217
124	Fatty acid metabolism PAO1	PA3333;PA2815
124	Thiamine metabolism PAO1	PA4973
124	Glycine, serine and threonine metabolism PAO1	PA5372;PA5416
124	Type II general secretion pathway	PA3100
124	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2248;PA2250;PA3418;PA3569;PA3570
124	Ribosome PAO1	PA3601;PA3600
124	Bacterial chemotaxis PAO1	PA0180;PA0177;PA1930;PA0178;PA0179;PA0174;PA2573;PA0175;PA0176
124	Type VI secretion system	PA0088
124	Glyoxylate and dicarboxylate metabolism PAO1	PA1562
124	Selenocompound metabolism PAO1	PA1927
124	Flagellar assembly PAO1	PA1092
124	Styrene degradation PAO1	PA0704
124	Butanoate metabolism PAO1	PA5058
124	Phenazine biosynthesis PAO1	PA4217
124	Glycine betaine/proline transport system	PA3236
124	Putative ABC transport system	PA4065
124	Quorum sensing PAO1	PA1874;PA1871;PA1901;PA3724;PA1905;PA1902;PA3477;PA1072;PA2570;PA1904;PA1903;PA4211;PA3478;PA3479
124	Nitrogen metabolism PAO1	PA1174;PA3874;PA1173;PA3872;PA5508
124	Citrate cycle (TCA cycle) PAO1	PA4470
124	Oxidative phosphorylation PAO1	PA2691;PA4133;PA0105;PA0106;PA0107
124	Galactose metabolism PAO1	PA4068
124	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA5538
124	Sulfur metabolism PAO1	PA2566;PA0281;PA4130;PA3446
124	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
125	Pyruvate metabolism PAO1	PA0482
125	Valine, leucine and isoleucine degradation PAO1	PA3569
125	Tyrosine metabolism PAO1	PA2008;PA2009
125	Synthesis and degradation of ketone bodies PAO1	PA2003
125	Type VI secretion system	PA1667;PA1657;PA1661;PA1659;PA1666;PA0077;PA0085;PA1658;PA1668;PA1656;PA1662;PA1660
125	Histidine metabolism PAO1	PA3151;PA3152
125	Bacterial secretion system PAO1	PA1719;PA1723;PA1716
125	Flagellar assembly PAO1	PA1094;PA1087
125	Phenazine biosynthesis PAO1	PA4209;PA4217
125	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA2232;PA3158
125	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1901;PA3724;PA0998;PA1902;PA1000;PA1905;PA1001;PA3361;PA1904;PA0996;PA1903;PA4211;PA1003;PA1432
125	Oxidative phosphorylation PAO1	PA1317;PA1318;PA1320
125	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
125	Putrescine transport system	PA2592
125	Type III secretion system	PA1717
126	Pentose and glucuronate interconversions PAO1	PA2217
126	Pyruvate metabolism PAO1	PA0954
126	Fatty acid metabolism PAO1	PA3639;PA0098
126	Thiamine metabolism PAO1	PA4973
126	Pentose phosphate pathway PAO1	PA3194;PA3183
126	Glyoxylate and dicarboxylate metabolism PAO1	PA4811
126	Glycerophospholipid metabolism PAO1	PA2969
126	gamma-Hexachlorocyclohexane transport system	PA3214
126	Bacterial secretion system PAO1	PA0078;PA0263
126	Alanine, aspartate and glutamate metabolism PAO1	PA5429
126	Vancomycin resistance PAO1	PA0749
126	Amino sugar and nucleotide sugar metabolism PAO1	PA3155
126	Aminoacyl-tRNA biosynthesis PAO1	PA0009;PA4482
126	Phosphonate transport system	PA3315
126	Sulfur relay system PAO1	PA1292
126	Pyrimidine metabolism PAO1	PA0441;PA5321
126	Oxidative phosphorylation PAO1	PA1581;PA2644
127	Arginine and proline metabolism PAO1	PA0896;PA1421
127	Denitrification, nitrate => nitrogen	PA0523;PA0524
127	Valine, leucine and isoleucine degradation PAO1	PA2011;PA2014;PA2012;PA2000;PA2553
127	beta-Lactam resistance PAO1	PA0958
127	Riboflavin metabolism PAO1	PA3446
127	Type VI secretion system	PA0091;PA2685;PA0085;PA0084;PA0090;PA0080
127	Glyoxylate and dicarboxylate metabolism PAO1	PA4810
127	Glycerophospholipid metabolism PAO1	PA3584
127	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
127	Flagellar assembly PAO1	PA1092
127	Styrene degradation PAO1	PA2008;PA2009;PA2007;PA3366
127	Butanoate metabolism PAO1	PA0266;PA5445;PA1999
127	Putative polar amino acid transport system	PA4195;PA4194;PA4193;PA4192
127	Quorum sensing PAO1	PA3724;PA0604;PA3364
127	Nitrogen metabolism PAO1	PA3392
127	Methane metabolism PAO1	PA4811;PA4812;PA2555
127	Glycerolipid metabolism PAO1	PA3579;PA3582
128	One carbon pool by folate PAO1	PA2444
128	Pyruvate metabolism PAO1	PA5436
128	Lysine biosynthesis PAO1	PA4188
128	Geraniol degradation PAO1	PA3454
128	Porphyrin and chlorophyll metabolism PAO1	PA0510
128	Denitrification, nitrate => nitrogen	PA0523;PA0519;PA0524
128	Tyrosine metabolism PAO1	PA4127;PA4128;PA4122;PA4125;PA4123;PA4124;PA4121
128	Arginine and proline metabolism PAO1	PA4189
128	Fructose and mannose metabolism PAO1	PA3545
128	Type VI secretion system	PA1668
128	Glyoxylate and dicarboxylate metabolism PAO1	PA2442
128	Cysteine and methionine metabolism PAO1	PA3004
128	Styrene degradation PAO1	PA4073;PA4163
128	Butanoate metabolism PAO1	PA4180
128	Histidine metabolism PAO1	PA5098
128	Amino sugar and nucleotide sugar metabolism PAO1	PA3540;PA3555
128	Nitrogen metabolism PAO1	PA3392
128	Hemophore/metalloprotease transport system	PA3406
128	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
128	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3557
128	Oxidative phosphorylation PAO1	PA2648;PA4133;PA2639;PA2644
128	Sulfur metabolism PAO1	PA0518;PA3446
129	beta-Lactam resistance PAO1	PA0958
129	Fructose and mannose metabolism PAO1	PA3540;PA2232;PA3541;PA3551;PA3542;PA3547
129	Glycerophospholipid metabolism PAO1	PA2536
129	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
129	Cysteine and methionine metabolism PAO1	PA4773;PA4774
129	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
129	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3159
129	Putative polar amino acid transport system	PA4193
129	Quorum sensing PAO1	PA0999;PA0997;PA4206;PA0998;PA1000;PA1001;PA0996;PA4207;PA1003;PA1432;PA4777
129	Nitrogen metabolism PAO1	PA4202;PA1024
129	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3556
129	Sulfur metabolism PAO1	PA2566
129	Putrescine transport system	PA2592
130	Pyruvate metabolism PAO1	PA0494;PA1217
130	Arginine and proline metabolism PAO1	PA4774
130	Tyrosine metabolism PAO1	PA4121
130	Bacterial chemotaxis PAO1	PA1946
130	Type VI secretion system	PA0083;PA1657;PA0091;PA2685;PA0089;PA0082;PA0095;PA0077;PA0088;PA0079;PA1658;PA0084;PA0085;PA0080;PA0078;PA0090;PA0087
130	Glycerophospholipid metabolism PAO1	PA3584;PA2536
130	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
130	Bacterial secretion system PAO1	PA0074;PA0081;PA0075
130	Phenazine biosynthesis PAO1	PA4217
130	Putative ABC transport system	PA0073;PA0072
130	Quorum sensing PAO1	PA4211;PA1901;PA4206;PA1902;PA1904;PA1903;PA1905;PA4207
130	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4122
130	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA4759
130	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA4375
130	Glycerolipid metabolism PAO1	PA3582
131	Pyruvate metabolism PAO1	PA1135;PA0494;PA3416
131	Fatty acid metabolism PAO1	PA3333
131	Iron(III) transport system	PA4687
131	Porphyrin and chlorophyll metabolism PAO1	PA1278;PA2948;PA2904;PA3531
131	Macrolide resistance, MacAB-TolC transporter	PA1180
131	RNA degradation PAO1	PA2840
131	Propanoate metabolism PAO1	PA2247
131	Type VI secretion system	PA2368
131	Benzoate degradation PAO1	PA0228
131	Aminobenzoate degradation PAO1	PA2514;PA0704
131	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4812;PA4811;PA5508
131	Glycerophospholipid metabolism PAO1	PA3584
131	Flagellar assembly PAO1	PA1092
131	Styrene degradation PAO1	PA0227
131	Quorum sensing PAO1	PA1002;PA1904;PA1871;PA1902
131	Nitrogen metabolism PAO1	PA5035
131	Glutathione metabolism PAO1	PA3183
131	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
131	Oxidative phosphorylation PAO1	PA0106
131	Sulfur metabolism PAO1	PA2566;PA4443
131	Glycerolipid metabolism PAO1	PA3579;PA3582
132	Phosphotransferase system (PTS) PAO1	PA4464
132	Lysine biosynthesis PAO1	PA3666
132	Fatty acid metabolism PAO1	PA0098
132	Polyketide sugar unit biosynthesis PAO1	PA5163
132	RNA degradation PAO1	PA4944
132	Ribosome PAO1	PA4258;PA4259;PA3742;PA4272;PA4268;PA4250;PA3745;PA4254;PA4273;PA4267;PA4241;PA2741;PA4245
132	Bacterial chemotaxis PAO1	PA3348;PA3349;PA1457
132	Aminoglycoside resistance, protease FtsH	PA4751
132	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA1609
132	Thiamine metabolism PAO1	PA3814
132	Flagellar assembly PAO1	PA3352;PA3351
132	Ribosome, bacteria	PA4260;PA4433;PA4242;PA2742;PA4568;PA0579;PA3162;PA4563;PA5316;PA4252;PA4251;PA4249;PA3656;PA4237;PA4274;PA4263;PA4262;PA4264;PA4247
132	Purine metabolism PAO1	PA5337
132	Phenylalanine metabolism PAO1	PA0865
132	Pyrimidine metabolism PAO1	PA4238
132	Citrate cycle (TCA cycle) PAO1	PA1581;PA1586;PA2623;PA1589;PA1587
132	Oxidative phosphorylation PAO1	PA2638
132	Lipopolysaccharide biosynthesis PAO1	PA4406
132	Citrate cycle (TCA cycle, Krebs cycle)	PA1580;PA1588
133	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
133	Degradation of aromatic compounds PAO1	PA4125
133	Cytochrome c oxidase, cbb3-type	PA1555
133	Tyrosine metabolism PAO1	PA4122
133	Type VI secretion system	PA1667;PA1657;PA1661;PA1659;PA1666;PA1658;PA1668;PA1656;PA1662;PA1660
133	Phenazine biosynthesis PAO1	PA4209;PA4217
133	Fatty acid biosynthesis, initiation	PA3333
133	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1871;PA1130;PA1901;PA3724;PA0998;PA1902;PA1905;PA3477;PA1000;PA1001;PA3361;PA1904;PA0996;PA1903;PA4211;PA3478;PA3479
133	Glutathione metabolism PAO1	PA2813
133	ABC-2 type transport system	PA2811
133	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4121
133	Oxidative phosphorylation PAO1	PA4133
133	Sulfur metabolism PAO1	PA4130
133	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
133	Putrescine transport system	PA2592
134	Pyruvate metabolism PAO1	PA0494
134	Arginine and proline metabolism PAO1	PA1421
134	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014;PA2012;PA2011
134	Valine, leucine and isoleucine degradation PAO1	PA2015
134	Fructose and mannose metabolism PAO1	PA3547
134	Type VI secretion system	PA1661;PA0082;PA1666;PA0077;PA0079;PA0088;PA0080;PA0078;PA1662;PA1657;PA3294;PA0090;PA0091;PA0084;PA0085;PA0087;PA0083;PA2685;PA1511;PA1658;PA0263;PA1668;PA0089
134	Aminobenzoate degradation PAO1	PA0954;PA2514
134	Glyoxylate and dicarboxylate metabolism PAO1	PA4613;PA5508
134	Glycerophospholipid metabolism PAO1	PA2536
134	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
134	Bacterial secretion system PAO1	PA0074;PA0075
134	Flagellar assembly PAO1	PA1092
134	Quorum sensing PAO1	PA0999;PA0997;PA4206;PA0998;PA4912;PA1000;PA4909;PA3364;PA4207;PA0996
134	Nitrogen metabolism PAO1	PA1024
134	Oxidative phosphorylation PAO1	PA0106;PA1555;PA0113;PA0112;PA0108;PA0107
134	Sulfur metabolism PAO1	PA2105
134	Cyanoamino acid metabolism PAO1	PA2195;PA2193
134	Putative sorbitol/mannitol transport system	PA3187
135	Pyruvate metabolism PAO1	PA1217;PA3452
135	Thiamine metabolism PAO1	PA3814
135	Glycine, serine and threonine metabolism PAO1	PA5415;PA5373;PA2444
135	Type VI secretion system	PA1657
135	Glyoxylate and dicarboxylate metabolism PAO1	PA1501
135	Vitamin B6 metabolism PAO1	PA1049
135	Purine metabolism PAO1	PA5176;PA4442
135	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA5173;PA3876;PA3875
135	Oxidative phosphorylation PAO1	PA1856;PA1555;PA1317;PA1319;PA1318;PA1320;PA1556;PA1321
135	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
135	Sulfur metabolism PAO1	PA0518
136	Bacterial secretion system PAO1	PA2685
136	Quorum sensing PAO1	PA0295
136	Oxidative phosphorylation PAO1	PA1320
136	Type III secretion system	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1717;PA1725;PA1723;PA1724;PA1694;PA1692;PA1716;PA1696;PA1693;PA1703
137	Pyruvate metabolism PAO1	PA4771
137	Nicotinate and nicotinamide metabolism PAO1	PA4918;PA4919;PA3505
