feature	pathway	gene_signature_definition
113	Quorum sensing PAO1	PA3724;PA3479;PA4776
113	Citrate cycle (TCA cycle) PAO1	PA0854
113	Base excision repair PAO1	PA4172
114	Porphyrin and chlorophyll metabolism PAO1	PA1923
114	Putative sorbitol/mannitol transport system	PA3187
114	Ribosome PAO1	PA3601;PA3600
114	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
114	Aminoglycoside resistance, protease FtsH	PA2438
114	Zinc transport system	PA5498;PA5501;PA5500
114	Putative ABC transport system	PA4065;PA4064
114	Quorum sensing PAO1	PA5499
114	Pyrimidine metabolism PAO1	PA5541
114	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
114	Iron complex transport system	PA2914;PA2912;PA2913
115	Pyruvate metabolism PAO1	PA5435;PA1984;PA5436
115	Nicotinate and nicotinamide metabolism PAO1	PA0196
115	Glycine, serine and threonine metabolism PAO1	PA5415;PA2445;PA2444
115	Base excision repair PAO1	PA4010
115	beta-Lactam resistance PAO1	PA3719
115	Ribosome PAO1	PA3600
115	Type VI secretion system	PA0085
115	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA5524
115	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
115	Mismatch repair PAO1	PA4316
115	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
115	Bacterial secretion system PAO1	PA1666
115	Putative polar amino acid transport system	PA2204;PA5075
115	Quorum sensing PAO1	PA3724;PA3361;PA3478;PA3476;PA3479
115	Pyrimidine metabolism PAO1	PA0439;PA0444;PA0441
115	Oxidative phosphorylation PAO1	PA2649;PA1317;PA1319;PA1318;PA1320;PA1321
115	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179
115	Sulfur metabolism PAO1	PA0281
115	Terpenoid backbone biosynthesis PAO1	PA3650
116	Fatty acid metabolism PAO1	PA0182;PA0494
116	Degradation of aromatic compounds PAO1	PA4125
116	Putative sorbitol/mannitol transport system	PA3187
116	Glycine, serine and threonine metabolism PAO1	PA2413
116	Tyrosine metabolism PAO1	PA4124
116	Tryptophan biosynthesis, chorismate => tryptophan	PA3113
116	Multidrug resistance, efflux pump TriABC-TolC	PA0157
116	gamma-Hexachlorocyclohexane transport system	PA4456
116	Phenazine biosynthesis PAO1	PA4217
116	Zinc transport system	PA2408;PA2407
116	Quorum sensing PAO1	PA0999;PA1002;PA0997;PA4206;PA0998;PA1000;PA1001;PA4207;PA0996
116	Purine metabolism PAO1	PA5337
116	Nitrogen metabolism PAO1	PA0523
116	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4121;PA4123;PA4122
116	Microcin C transport system	PA1808
116	Sulfur metabolism PAO1	PA4443;PA3936;PA3446;PA3443;PA0283;PA3444;PA3937;PA3938
116	Type III secretion system	PA1719;PA1722;PA1690;PA1723;PA1724;PA1716
117	Pyruvate metabolism PAO1	PA0494;PA1984
117	Pentose phosphate pathway PAO1	PA3183
117	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA2948;PA0113;PA2905
117	Polyketide sugar unit biosynthesis PAO1	PA5162
117	Glycine, serine and threonine metabolism PAO1	PA5373;PA2446
117	Sulfate transport system	PA0283
117	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194
117	Valine, leucine and isoleucine degradation PAO1	PA0130;PA1999;PA2000
117	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
117	beta-Lactam resistance PAO1	PA2020
117	Riboflavin metabolism PAO1	PA1274
117	Glyoxylate and dicarboxylate metabolism PAO1	PA1501
117	Alanine, aspartate and glutamate metabolism PAO1	PA5429
117	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
117	Quorum sensing PAO1	PA0997;PA0998;PA4911;PA4913;PA3478;PA3479
117	Purine metabolism PAO1	PA3516;PA3517;PA3232;PA3217
117	Phenylalanine metabolism PAO1	PA0872
117	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
117	Oxidative phosphorylation PAO1	PA0106;PA0107
117	Glycerolipid metabolism PAO1	PA2862
117	Glycolysis / Gluconeogenesis PAO1	PA1982
118	Pyruvate metabolism PAO1	PA0835;PA0836;PA3452
118	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
118	Arginine and proline metabolism PAO1	PA4773
118	Valine, leucine and isoleucine degradation PAO1	PA3418
118	Porphyrin and chlorophyll metabolism PAO1	PA5243
118	Synthesis and degradation of ketone bodies PAO1	PA2003
118	Bacterial chemotaxis PAO1	PA0175;PA4500
118	Aminobenzoate degradation PAO1	PA2513
118	Glyoxylate and dicarboxylate metabolism PAO1	PA2444;PA2553;PA4236;PA2446;PA2250;PA2445;PA2442;PA1562
118	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA3171
118	Cysteine and methionine metabolism PAO1	PA4774
118	Flagellar assembly PAO1	PA1094;PA1092
118	Amino sugar and nucleotide sugar metabolism PAO1	PA3540;PA2232
118	Quorum sensing PAO1	PA1871;PA4777
118	Nitrogen metabolism PAO1	PA0519
118	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3558;PA3557
118	Pyrimidine metabolism PAO1	PA0403
118	Oxidative phosphorylation PAO1	PA1555;PA1556;PA5242;PA1557
118	Lipopolysaccharide biosynthesis PAO1	PA3337
118	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556;PA1179;PA3552;PA3553;PA1180
118	Sulfur metabolism PAO1	PA0518;PA4130
118	Glycolysis / Gluconeogenesis PAO1	PA5427
119	Urea transport system	PA4858
119	Arginine and proline metabolism PAO1	PA0393
119	Glycine, serine and threonine metabolism PAO1	PA3710
119	RNA degradation PAO1	PA4761;PA4385
119	Valine, leucine and isoleucine degradation PAO1	PA3569;PA0747;PA3570
119	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3475
119	Propanoate metabolism PAO1	PA3568
119	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
119	Aminoglycoside resistance, protease FtsH	PA4941
119	Benzoate degradation PAO1	PA0228
119	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
119	Tryptophan metabolism PAO1	PA2147
119	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
119	Alanine, aspartate and glutamate metabolism PAO1	PA0402
119	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2144;PA2163;PA2165;PA2152;PA2164;PA2162;PA2153
119	Butanoate metabolism PAO1	PA4153
119	Quorum sensing PAO1	PA1874;PA1871;PA1901;PA3724;PA4206;PA3477;PA2570;PA3361;PA4211;PA3479;PA4207
119	Purine metabolism PAO1	PA4971
119	2-Oxocarboxylic acid metabolism PAO1	PA2624;PA1217
119	Lipopolysaccharide biosynthesis PAO1	PA5010
119	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
120	Pyruvate metabolism PAO1	PA3417
120	Iron(III) transport system	PA4687
120	Pentose phosphate pathway PAO1	PA1950
120	Degradation of aromatic compounds PAO1	PA0480
120	Arginine and proline metabolism PAO1	PA0895;PA0896;PA4908;PA2776
120	Bacterial chemotaxis PAO1	PA1608;PA4309;PA1946
120	Propanoate metabolism PAO1	PA3568
120	Mismatch repair PAO1	PA4316
120	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
120	Glycerophospholipid metabolism PAO1	PA3584
120	gamma-Hexachlorocyclohexane transport system	PA3212
120	Bacterial secretion system PAO1	PA0090
120	Valine, leucine and isoleucine biosynthesis PAO1	PA3418
120	Putative polar amino acid transport system	PA5137;PA1260
120	Quorum sensing PAO1	PA4910;PA4913;PA4912;PA4911
120	Branched-chain amino acid transport system	PA4909
120	Oxidative phosphorylation PAO1	PA4133
120	Lipopolysaccharide biosynthesis PAO1	PA3337
120	Glycerolipid metabolism PAO1	PA2862;PA3582
120	Putrescine transport system	PA2711
120	Glycolysis / Gluconeogenesis PAO1	PA1982
120	Fatty acid biosynthesis PAO1	PA0494;PA1609;PA1806
120	Base excision repair PAO1	PA4172
121	Fatty acid metabolism PAO1	PA3333
121	Arginine and proline metabolism PAO1	PA0293
121	Cytochrome c oxidase, cbb3-type	PA4133
121	Bacterial chemotaxis PAO1	PA4310;PA0177;PA0176;PA0179;PA0178
121	Type VI secretion system	PA1657
121	Flagellar assembly PAO1	PA1080
121	Phenazine biosynthesis PAO1	PA4217
121	Histidine metabolism PAO1	PA5100
121	Fructose and mannose metabolism PAO1	PA3540;PA3547;PA3541
121	Quorum sensing PAO1	PA0997;PA1871;PA4211;PA0998;PA1902;PA1002;PA3477;PA3361;PA1904;PA2587;PA0996;PA3478;PA3724;PA1000;PA3479;PA0999;PA3476;PA1130;PA1901;PA1001;PA1903;PA1905
121	Purine metabolism PAO1	PA0143
121	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
121	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
121	Sulfur metabolism PAO1	PA4130
121	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
121	Putrescine transport system	PA2592
121	Putative sorbitol/mannitol transport system	PA3187
122	Arginine biosynthesis PAO1	PA5171;PA5172
122	Porphyrin and chlorophyll metabolism PAO1	PA0024;PA0510;PA4235
122	Valine, leucine and isoleucine degradation PAO1	PA2553;PA2014;PA2000;PA0130;PA2012;PA2550
122	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
122	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
122	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA4810;PA4812
122	Glycerophospholipid metabolism PAO1	PA4351
122	Folate biosynthesis PAO1	PA3870
122	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA3875;PA3877;PA3874;PA3872;PA5508
122	Oxidative phosphorylation PAO1	PA3929
122	Lipopolysaccharide biosynthesis PAO1	PA2981
122	Sulfur metabolism PAO1	PA0518;PA2105
123	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
123	Homologous recombination PAO1	PA3725
123	Glyoxylate and dicarboxylate metabolism PAO1	PA2147;PA5508
123	Selenocompound metabolism PAO1	PA1927
123	Sulfonate transport system	PA3442
123	Glycerophospholipid metabolism PAO1	PA3857
123	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2144;PA2163;PA2165;PA2152;PA2164;PA2162;PA2153
123	Quorum sensing PAO1	PA1874;PA3252
123	Sulfur relay system PAO1	PA2607
123	Oxidative phosphorylation PAO1	PA0112;PA0113;PA0107
124	Phosphotransferase system (PTS) PAO1	PA4464
124	Fatty acid metabolism PAO1	PA1827
124	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA1587
124	Arginine biosynthesis PAO1	PA5173
124	Arginine and proline metabolism PAO1	PA0895
124	Polyketide sugar unit biosynthesis PAO1	PA5163
124	RNA degradation PAO1	PA0336
124	Tyrosine metabolism PAO1	PA2473;PA3139
124	Riboflavin metabolism PAO1	PA4053
124	Ribosome PAO1	PA4252;PA4251;PA3162;PA4272
124	Propanoate metabolism PAO1	PA3589
124	Phosphonate and phosphinate metabolism PAO1	PA1311
124	Aminoglycoside resistance, protease FtsH	PA4751
124	Glyoxylate and dicarboxylate metabolism PAO1	PA5215
124	Vitamin B6 metabolism PAO1	PA2212
124	Streptomycin biosynthesis PAO1	PA5164
124	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
124	Ribosome, bacteria	PA3656;PA4433;PA2742;PA4274;PA4267
124	Putative polar amino acid transport system	PA1257
124	Oxidative phosphorylation PAO1	PA1552
124	Microcin C transport system	PA1811
124	Citrate cycle (TCA cycle, Krebs cycle)	PA1586;PA1588
124	Putative sorbitol/mannitol transport system	PA2340
125	Iron(III) transport system	PA4687
125	Porphyrin and chlorophyll metabolism PAO1	PA1275
125	Glycine, serine and threonine metabolism PAO1	PA5373
125	Bacterial chemotaxis PAO1	PA4310;PA4309
125	Fatty acid degradation PAO1	PA1525;PA3925
125	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
125	Vitamin B6 metabolism PAO1	PA5516
125	Glycerophospholipid metabolism PAO1	PA3584
125	Bacterial secretion system PAO1	PA0679;PA1662
125	Folate biosynthesis PAO1	PA3914
125	Quorum sensing PAO1	PA3361
125	Purine metabolism PAO1	PA5272
125	Nitrogen metabolism PAO1	PA4202
125	ABC-2 type transport system	PA2811
125	Sulfur relay system PAO1	PA1564
125	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA0112
125	Lipopolysaccharide biosynthesis PAO1	PA1792
125	Glycerolipid metabolism PAO1	PA3582
126	Iron(III) transport system	PA4688
126	Porphyrin and chlorophyll metabolism PAO1	PA3531
126	Macrolide resistance, MacAB-TolC transporter	PA2389
126	Glycine, serine and threonine metabolism PAO1	PA5415;PA2413;PA2445;PA2444
126	Monobactam biosynthesis PAO1	PA2412
126	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
126	Assimilatory sulfate reduction, sulfate => H2S	PA4513
126	Zinc transport system	PA2409;PA2408;PA2407
126	Nitrogen metabolism PAO1	PA3877
126	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
126	Phenylalanine metabolism PAO1	PA2531
126	Citrate cycle (TCA cycle) PAO1	PA4470
126	Iron complex transport system	PA4708;PA4707;PA4706;PA4158
127	Ribosome PAO1	PA3656
127	Histidine metabolism PAO1	PA3151;PA3152;PA5100
127	Aminobenzoate degradation PAO1	PA2512;PA2513
127	Styrene degradation PAO1	PA4073
127	Glutamate/aspartate transport system	PA1341;PA1340
127	Amino sugar and nucleotide sugar metabolism PAO1	PA3148
127	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA1326
127	Quorum sensing PAO1	PA3476;PA3478;PA3479
127	Nitrogen metabolism PAO1	PA4202;PA1024
127	Glutathione metabolism PAO1	PA2813
127	Fatty acid biosynthesis, elongation	PA3333
127	ABC-2 type transport system	PA2812;PA2811
127	Pyrimidine metabolism PAO1	PA3232
128	Fatty acid metabolism PAO1	PA4435;PA5174
128	Biotin metabolism PAO1	PA0504
128	Pentose phosphate pathway PAO1	PA3181;PA3194;PA3183;PA3182;PA2263;PA2321;PA2261
128	Putative sorbitol/mannitol transport system	PA3187
128	Glycine, serine and threonine metabolism PAO1	PA5417
128	beta-Lactam resistance PAO1	PA3719;PA4110
128	Ribosome PAO1	PA3600
128	Bacterial chemotaxis PAO1	PA2654
128	Propanoate metabolism PAO1	PA0747
128	Glyoxylate and dicarboxylate metabolism PAO1	PA1501
128	Alanine, aspartate and glutamate metabolism PAO1	PA5429
128	Quorum sensing PAO1	PA4909;PA0602;PA4211
128	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
128	Type III secretion system	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
129	Pyruvate metabolism PAO1	PA1984
129	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5100
129	Tyrosine metabolism PAO1	PA2008;PA4121;PA0870;PA2009;PA4122;PA4125;PA2007;PA4123;PA0865
129	Synthesis and degradation of ketone bodies PAO1	PA2000
129	Type III secretion system	PA1719;PA1691;PA1722;PA1698;PA1701;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
129	Glyoxylate and dicarboxylate metabolism PAO1	PA3181
129	Flagellar assembly PAO1	PA1094;PA1095;PA1092
129	Glycine, serine and threonine metabolism PAO1	PA2446;PA5415;PA2445;PA2442;PA2444;PA2443
129	Quorum sensing PAO1	PA2569
129	Phenylalanine metabolism PAO1	PA0872
129	Lipopolysaccharide biosynthesis PAO1	PA3337
129	Sulfur metabolism PAO1	PA0518
130	Nicotinate and nicotinamide metabolism PAO1	PA3618
130	Pentose phosphate pathway PAO1	PA3182
130	Porphyrin and chlorophyll metabolism PAO1	PA3531;PA4880
130	Glycine, serine and threonine metabolism PAO1	PA5417
130	Cytochrome c oxidase, cbb3-type	PA1856
130	beta-Lactam resistance PAO1	PA4375;PA3719
130	Ribosome PAO1	PA3601
130	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA4812;PA2446;PA3181;PA2444
130	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
130	Glycolysis, core module involving three-carbon compounds	PA3195
130	Glycerophospholipid metabolism PAO1	PA3584
130	Bacterial secretion system PAO1	PA1668;PA0685
130	Folate biosynthesis PAO1	PA3028
130	Putative polar amino acid transport system	PA4193;PA1256
130	Purine metabolism PAO1	PA5298;PA4867
130	Lipopolysaccharide biosynthesis PAO1	PA3337
130	Methane metabolism PAO1	PA0836
130	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
130	Terpenoid backbone biosynthesis PAO1	PA4669
130	Taurine and hypotaurine metabolism PAO1	PA0193
130	Base excision repair PAO1	PA0357
131	Pyruvate metabolism PAO1	PA0494;PA3452
131	Arginine biosynthesis PAO1	PA5172
131	Thiamine metabolism PAO1	PA3814
131	Pentose phosphate pathway PAO1	PA2265
131	Putative sorbitol/mannitol transport system	PA3187
131	Denitrification, nitrate => nitrogen	PA3392;PA0519;PA0523
131	Valine, leucine and isoleucine degradation PAO1	PA3569
131	Propanoate metabolism PAO1	PA3570
131	Type VI secretion system	PA2685
131	beta-Alanine metabolism PAO1	PA4774
131	Cysteine and methionine metabolism PAO1	PA4773
131	Histidine metabolism PAO1	PA3151
131	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3555;PA3553;PA3193;PA3158;PA3559
131	Putative polar amino acid transport system	PA2204
131	Quorum sensing PAO1	PA1002;PA0999;PA0997;PA0998;PA1000;PA1001;PA0996;PA4777
131	Nitrogen metabolism PAO1	PA0524
131	Phenylalanine metabolism PAO1	PA5304
131	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558
131	Oxidative phosphorylation PAO1	PA2691;PA1856
131	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA1180
131	Sulfur metabolism PAO1	PA0518;PA3446
132	Porphyrin and chlorophyll metabolism PAO1	PA2905
132	Glycine, serine and threonine metabolism PAO1	PA2445;PA2443;PA5215;PA2444
132	Type II general secretion pathway	PA1382
132	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
132	Peptidoglycan biosynthesis PAO1	PA0378
132	Cysteine and methionine metabolism PAO1	PA2104;PA2105
132	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
132	Putative polar amino acid transport system	PA5270
132	Purine metabolism PAO1	PA1543;PA5173
132	Sulfur relay system PAO1	PA2103
132	Glycolysis / Gluconeogenesis PAO1	PA5422
133	Fatty acid metabolism PAO1	PA1609
133	Iron(III) transport system	PA4688
133	Arginine biosynthesis PAO1	PA0530;PA1566;PA1638
133	Homologous recombination PAO1	PA1534
133	Type VI secretion system	PA2365;PA2367
133	Phenazine biosynthesis PAO1	PA4217
133	Histidine metabolism PAO1	PA5100;PA5106
133	Glycine betaine/proline transport system	PA5103;PA5096
133	Fructose and mannose metabolism PAO1	PA3541
133	dTDP-L-rhamnose biosynthesis	PA4069
133	Quorum sensing PAO1	PA2569;PA4910;PA1905;PA3250;PA4211
133	Purine metabolism PAO1	PA1524
133	Oxidative phosphorylation PAO1	PA1556;PA0107
133	Lipopolysaccharide biosynthesis PAO1	PA3643
133	Arginine/ornithine transport system	PA0890
133	Glycolysis / Gluconeogenesis PAO1	PA1982
133	Fatty acid biosynthesis PAO1	PA3333
134	Arginine biosynthesis PAO1	PA5171
134	Biotin metabolism PAO1	PA0504
134	Nicotinate and nicotinamide metabolism PAO1	PA1602
134	Pentose phosphate pathway PAO1	PA3194;PA3181;PA2321;PA3183;PA3182
134	Arginine and proline metabolism PAO1	PA0782
134	Denitrification, nitrate => nitrogen	PA0524;PA0523
134	Valine, leucine and isoleucine degradation PAO1	PA2250;PA2015;PA0130;PA0747;PA2011
134	Ribosome PAO1	PA3601;PA3600
134	Propanoate metabolism PAO1	PA2555
134	Type VI secretion system	PA1657
134	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
134	Butanoate metabolism PAO1	PA0226
134	Phenazine biosynthesis PAO1	PA4217
134	Vancomycin resistance PAO1	PA0749
134	Imipenem resistance, repression of porin OprD	PA4885;PA0958
134	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
134	Putative polar amino acid transport system	PA2204
134	Purine metabolism PAO1	PA5497;PA4442
134	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3556
134	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
134	Fatty acid biosynthesis PAO1	PA2968
134	Putative sorbitol/mannitol transport system	PA3187
135	Thiamine metabolism PAO1	PA4973
135	Pentose phosphate pathway PAO1	PA3194;PA3182
135	Arginine and proline metabolism PAO1	PA1421
135	Glycine, serine and threonine metabolism PAO1	PA0036;PA0035;PA2443
135	Valine, leucine and isoleucine degradation PAO1	PA2000;PA2014;PA2015
135	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
135	Bacterial chemotaxis PAO1	PA4307;PA1946
135	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
135	Glyoxylate and dicarboxylate metabolism PAO1	PA5355;PA2446;PA5415;PA2445;PA4812;PA2442;PA2444;PA4810;PA5508
