feature	pathway	gene_signature_definition
87	Porphyrin and chlorophyll metabolism PAO1	PA4235
87	Riboflavin metabolism PAO1	PA5281
87	Propanoate metabolism PAO1	PA0795;PA0796
87	Histidine metabolism PAO1	PA5106
87	Glycerophospholipid metabolism PAO1	PA3584
87	D-Methionine transport system	PA5505
87	Phenazine biosynthesis PAO1	PA4209;PA4217
87	Glycine betaine/proline transport system	PA5103;PA5376
87	Putative polar amino acid transport system	PA5139;PA4193
87	Purine metabolism PAO1	PA1140
87	Phenylalanine metabolism PAO1	PA0865;PA4980
87	Pyrimidine metabolism PAO1	PA0401
87	Oxidative phosphorylation PAO1	PA2648;PA2647;PA4430;PA2645;PA2649
87	Methane metabolism PAO1	PA0316
87	Sulfur metabolism PAO1	PA0193;PA2596;PA3938;PA0186;PA3937
87	Cyanoamino acid metabolism PAO1	PA2195
88	One carbon pool by folate PAO1	PA5420
88	Pyruvate metabolism PAO1	PA5445
88	Pentose phosphate pathway PAO1	PA2321
88	Degradation of aromatic compounds PAO1	PA2508;PA2509
88	Arginine and proline metabolism PAO1	PA4908
88	Glycine, serine and threonine metabolism PAO1	PA5379;PA5419;PA5416;PA5417;PA5418
88	Denitrification, nitrate => nitrogen	PA3392;PA0519;PA0523
88	Type VI secretion system	PA1657
88	Benzoate degradation PAO1	PA2507;PA0228
88	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
88	Flagellar assembly PAO1	PA1092
88	Starch and sucrose metabolism PAO1	PA2160
88	Styrene degradation PAO1	PA2008;PA0227;PA0226;PA2009;PA2007;PA3366
88	Glycine betaine/proline transport system	PA5377;PA3236;PA5376
88	Quorum sensing PAO1	PA4910;PA4909;PA4912;PA0844;PA4911;PA4913
88	Nitrogen metabolism PAO1	PA0524
88	Chloroalkane and chloroalkene degradation PAO1	PA5421
88	Oxidative phosphorylation PAO1	PA0106;PA0113;PA0105;PA0108;PA0107
88	Methane metabolism PAO1	PA3628
88	Glycolysis / Gluconeogenesis PAO1	PA3629;PA1982;PA4899;PA1984;PA4733
89	Geraniol degradation PAO1	PA2889;PA2887
89	Putative sorbitol/mannitol transport system	PA3187
89	Glycine, serine and threonine metabolism PAO1	PA1326;PA2446;PA2444
89	Denitrification, nitrate => nitrogen	PA1174;PA0523
89	RNA degradation PAO1	PA4761
89	Valine, leucine and isoleucine degradation PAO1	PA2013;PA2014;PA5020;PA2015;PA2011
89	beta-Lactam resistance PAO1	PA4110
89	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2445;PA3181
89	Multidrug resistance, efflux pump TriABC-TolC	PA0157
89	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205
89	Bacterial secretion system PAO1	PA3102
89	Butanoate metabolism PAO1	PA0227
89	Histidine metabolism PAO1	PA5100;PA5106
89	Putative polar amino acid transport system	PA5074
89	Quorum sensing PAO1	PA1003;PA4207
89	Aminoacyl-tRNA biosynthesis, prokaryotes	PA5051
89	Hemophore/metalloprotease transport system	PA1246
89	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
89	Citrate cycle (TCA cycle) PAO1	PA3452
89	Oxidative phosphorylation PAO1	PA4430
89	Sulfur metabolism PAO1	PA0518
89	Lysine degradation PAO1	PA1252
89	Glycolysis / Gluconeogenesis PAO1	PA1982
89	Base excision repair PAO1	PA0750
90	Putative sorbitol/mannitol transport system	PA3187
90	beta-Lactam resistance PAO1	PA2019
90	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
90	Flagellar assembly PAO1	PA1081
90	Histidine metabolism PAO1	PA3151
90	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
90	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA3148
90	Putative ABC transport system	PA4065;PA4064
90	Putative polar amino acid transport system	PA4192
90	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4228;PA4230;PA4231;PA4224
90	Pyrimidine metabolism PAO1	PA5541
90	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
90	Glycolysis / Gluconeogenesis PAO1	PA1982
91	Porphyrin and chlorophyll metabolism PAO1	PA4235;PA0510;PA0024
91	Denitrification, nitrate => nitrogen	PA3874;PA0519;PA3875;PA0523
91	Tyrosine metabolism PAO1	PA2008;PA2009
91	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
91	Monobactam biosynthesis PAO1	PA2412
91	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA2444
91	Glycerophospholipid metabolism PAO1	PA3584
91	Nitrogen metabolism PAO1	PA0524;PA3392;PA3872
91	Sulfur relay system PAO1	PA3870;PA3814
91	Oxidative phosphorylation PAO1	PA2691;PA1856
91	Methane metabolism PAO1	PA4811;PA4812
91	Sulfur metabolism PAO1	PA0518
92	Arginine and proline metabolism PAO1	PA4773;PA4774
92	Fructose and mannose metabolism PAO1	PA3547
92	Bacterial secretion system PAO1	PA1701;PA0685
92	Biosynthesis of unsaturated fatty acids PAO1	PA4089
92	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
92	Putative polar amino acid transport system	PA1256
92	Spermidine/putrescine transport system	PA0323;PA0325
92	Quorum sensing PAO1	PA4776;PA4909;PA4912;PA4777;PA4911
92	ABC-2 type transport system	PA4038;PA4037
92	Phenylalanine metabolism PAO1	PA2922
92	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3556
92	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3552;PA3553
92	Cyanoamino acid metabolism PAO1	PA2193
93	Cysteine biosynthesis, serine => cysteine	PA2105
93	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA1279
93	Dipeptide transport system	PA4504;PA4503
93	Bacterial chemotaxis PAO1	PA4310
93	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
93	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
93	Alanine, aspartate and glutamate metabolism PAO1	PA5429
93	Butanoate metabolism PAO1	PA2035;PA3590
93	Valine, leucine and isoleucine biosynthesis PAO1	PA2683
93	Sulfur relay system PAO1	PA2103
93	Oxidative phosphorylation PAO1	PA4431
93	2-Oxocarboxylic acid metabolism PAO1	PA1787
93	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
93	Sulfur metabolism PAO1	PA2104
93	Glycolysis / Gluconeogenesis PAO1	PA5422
94	Iron(III) transport system	PA4687;PA5217;PA4688
94	Degradation of aromatic compounds PAO1	PA4123
94	Porphyrin and chlorophyll metabolism PAO1	PA3531
94	Glycine, serine and threonine metabolism PAO1	PA2413;PA2446;PA2444
94	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
94	Arginine and proline metabolism PAO1	PA0896
94	Monobactam biosynthesis PAO1	PA2412
94	Aminobenzoate degradation PAO1	PA2514
94	Selenocompound metabolism PAO1	PA1927
94	Zinc transport system	PA2409;PA2408
94	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
94	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
94	Citrate cycle (TCA cycle) PAO1	PA4470
94	Oxidative phosphorylation PAO1	PA1319;PA1320
94	Sulfur metabolism PAO1	PA4513
94	Iron complex transport system	PA4707;PA4708;PA4158;PA4706;PA4161
95	Pyruvate metabolism PAO1	PA3416;PA2250;PA3417
95	Arginine biosynthesis PAO1	PA1337;PA5171;PA5172
95	Valine, leucine and isoleucine degradation PAO1	PA0747;PA3418
95	Bacterial chemotaxis PAO1	PA1930;PA0177;PA0178;PA0179;PA2920;PA2573;PA0175;PA0176
95	Type VI secretion system	PA2365;PA2366;PA2367
95	Fatty acid degradation PAO1	PA2815
95	Glyoxylate and dicarboxylate metabolism PAO1	PA1562;PA4236;PA2553
95	Cysteine and methionine metabolism PAO1	PA1927
95	Flagellar assembly PAO1	PA1092
95	Glutamate/aspartate transport system	PA1342
95	Folate biosynthesis PAO1	PA3914
95	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA1180
95	Quorum sensing PAO1	PA1871;PA1901;PA1905;PA1904;PA4211;PA3478;PA3479
95	Nitrogen metabolism PAO1	PA1174;PA3874;PA5173;PA3877;PA1173;PA3875
95	Hemophore/metalloprotease transport system	PA1247
95	Oxidative phosphorylation PAO1	PA0106;PA0105;PA1856
95	Pantothenate and CoA biosynthesis PAO1	PA1752
96	Pentose phosphate pathway PAO1	PA2323
96	Arginine and proline metabolism PAO1	PA4189
96	Valine, leucine and isoleucine degradation PAO1	PA2249;PA2000;PA3569;PA1999;PA3570
96	Tyrosine metabolism PAO1	PA4125;PA4121;PA4123;PA2009;PA4122
96	Propanoate metabolism PAO1	PA3568
96	Glycerophospholipid metabolism PAO1	PA4351
96	Histidine metabolism PAO1	PA5100;PA5098
96	Quorum sensing PAO1	PA1002;PA0999;PA0997;PA0998;PA1000;PA2570;PA3361;PA1001;PA0996
96	Purine metabolism PAO1	PA4969
96	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
96	Type III secretion system	PA1719;PA1691;PA1690;PA1697;PA1723;PA1724;PA1694;PA1693;PA1703
97	Nicotinate and nicotinamide metabolism PAO1	PA0143
97	Pentose phosphate pathway PAO1	PA3183;PA3182
97	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194;PA3181
97	Valine, leucine and isoleucine degradation PAO1	PA2250;PA2012;PA2000;PA2248
97	Tyrosine metabolism PAO1	PA0865
97	beta-Lactam resistance PAO1	PA2019;PA2018;PA3719
97	NitT/TauT family transport system	PA2329
97	Riboflavin metabolism PAO1	PA3446
97	Monobactam biosynthesis PAO1	PA2412
97	Histidine metabolism PAO1	PA3151;PA3152
97	Flagellar assembly PAO1	PA1094;PA1086;PA1092
97	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156;PA3148;PA3193;PA3155;PA3158;PA5452
97	Spermidine/putrescine transport system	PA3608
97	Quorum sensing PAO1	PA0999;PA0997;PA3477;PA1001;PA1003;PA1432
97	ABC-2 type transport system	PA5230
97	Oxidative phosphorylation PAO1	PA1317;PA1319
97	Glycolysis / Gluconeogenesis PAO1	PA2555
98	Pyruvate metabolism PAO1	PA3416;PA3417
98	Pentose phosphate pathway PAO1	PA3194;PA3183;PA3182
98	Porphyrin and chlorophyll metabolism PAO1	PA0510
98	Glycine, serine and threonine metabolism PAO1	PA1326
98	Denitrification, nitrate => nitrogen	PA0519
98	Type VI secretion system	PA1657;PA1667
98	Glyoxylate and dicarboxylate metabolism PAO1	PA5213;PA2147;PA5355
98	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
98	Alanine, aspartate and glutamate metabolism PAO1	PA5429
98	Starch and sucrose metabolism PAO1	PA2160;PA2164;PA2151;PA2153
98	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA5497
98	Flagellar assembly PAO1	PA1092
98	Quorum sensing PAO1	PA1874;PA1871;PA3724;PA4206;PA3477;PA2570;PA4207;PA3478;PA3479
98	Nitrogen metabolism PAO1	PA3392
98	Citrate cycle (TCA cycle) PAO1	PA3415;PA4470
98	Oxidative phosphorylation PAO1	PA0108;PA1317;PA1556;PA1318;PA0107
98	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
98	Sulfur metabolism PAO1	PA2566;PA0518
98	Glycolysis / Gluconeogenesis PAO1	PA3195
99	Arginine biosynthesis PAO1	PA4402;PA5171;PA5172
99	Geraniol degradation PAO1	PA2889
99	Glycine, serine and threonine metabolism PAO1	PA1326;PA0904;PA0851
99	Ribosome PAO1	PA4268;PA4250;PA4257
99	F-type ATPase, prokaryotes and chloroplasts	PA5555
99	Fatty acid degradation PAO1	PA1535
99	Aminobenzoate degradation PAO1	PA4901
99	Glycerophospholipid metabolism PAO1	PA4351
99	D-Methionine transport system	PA5505
99	Ribosome, bacteria	PA4255;PA4262
99	Quorum sensing PAO1	PA0998;PA1000;PA5128
99	Purine metabolism PAO1	PA1013;PA5322;PA4740;PA5173;PA3832;PA5241
99	Nitrogen metabolism PAO1	PA0660;PA4676
99	Glutathione metabolism PAO1	PA3083
100	Pyruvate metabolism PAO1	PA4771
100	Nicotinate and nicotinamide metabolism PAO1	PA3505
100	Geraniol degradation PAO1	PA2891
100	Type II general secretion pathway	PA0679
100	beta-Lactam resistance PAO1	PA4375
100	NitT/TauT family transport system	PA3512;PA3513
100	Ribosome PAO1	PA3600
100	Monobactam biosynthesis PAO1	PA2412
100	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
100	Aminobenzoate degradation PAO1	PA2513
100	Spermidine/putrescine transport system	PA0203
100	Phenylalanine metabolism PAO1	PA5084
100	2-Oxocarboxylic acid metabolism PAO1	PA2413;PA3506
101	Lysine biosynthesis PAO1	PA4417;PA1010
101	Fatty acid metabolism PAO1	PA4089;PA4994;PA3645
101	Pentose phosphate pathway PAO1	PA2796;PA5110;PA3896
101	Arginine and proline metabolism PAO1	PA4908
101	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA5013
101	Ribosome PAO1	PA5570;PA4741
101	Bacterial chemotaxis PAO1	PA3348
101	Aminoglycoside resistance, protease FtsH	PA4751
101	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
101	Bacterial secretion system PAO1	PA5068;PA2676
101	Flagellar assembly PAO1	PA1455
101	Spermidine/putrescine transport system	PA0326;PA0203
101	Branched-chain amino acid transport system	PA1073
101	Sulfur relay system PAO1	PA1505;PA3814
101	Oxidative phosphorylation PAO1	PA5560;PA1584;PA5242;PA2638
101	Lipopolysaccharide biosynthesis PAO1	PA4406
101	Methane metabolism PAO1	PA3629;PA1770
102	Pyruvate metabolism PAO1	PA1984
102	Multidrug resistance, efflux pump MexPQ-OpmE	PA3522
102	Thiamine metabolism PAO1	PA3814
102	Porphyrin and chlorophyll metabolism PAO1	PA2904
102	RNA degradation PAO1	PA4944
102	Tyrosine metabolism PAO1	PA2470
102	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3475
102	Riboflavin metabolism PAO1	PA5281
102	Nucleotide excision repair PAO1	PA4234
102	Bacterial chemotaxis PAO1	PA2652;PA5072
102	Cysteine and methionine metabolism PAO1	PA1683
102	Biosynthesis of unsaturated fatty acids PAO1	PA5371;PA1470
102	Folate biosynthesis PAO1	PA3030
102	Glycine betaine/proline transport system	PA3236
102	Amino sugar and nucleotide sugar metabolism PAO1	PA5453
102	Purine metabolism PAO1	PA1521;PA4854;PA5272
102	NADH:quinone oxidoreductase, prokaryotes	PA2644
102	Lipopolysaccharide biosynthesis PAO1	PA4988
102	Microcin C transport system	PA2059
102	Pantothenate and CoA biosynthesis PAO1	PA4730;PA2035;PA0363
102	Glycerolipid metabolism PAO1	PA3603
102	Glycolysis / Gluconeogenesis PAO1	PA2555
103	One carbon pool by folate PAO1	PA0018
103	Fatty acid metabolism PAO1	PA2815
103	Denitrification, nitrate => nitrogen	PA1174
103	Valine, leucine and isoleucine degradation PAO1	PA0747;PA2553;PA2013;PA2250;PA3418;PA2012;PA3570;PA3569;PA2011
103	Porphyrin and chlorophyll metabolism PAO1	PA1277;PA4880
103	Bacterial chemotaxis PAO1	PA2573;PA0179
103	Propanoate metabolism PAO1	PA2555
103	Type VI secretion system	PA2366
103	Glyoxylate and dicarboxylate metabolism PAO1	PA4236;PA1562
103	beta-Alanine metabolism PAO1	PA3713
103	Spermidine/putrescine transport system	PA3607;PA3608;PA3609;PA3610
103	Oxidative phosphorylation PAO1	PA3929;PA0105
103	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
104	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4217
104	Pyruvate metabolism PAO1	PA5046
104	Arginine biosynthesis PAO1	PA0530
104	Arginine and proline metabolism PAO1	PA0896
104	Synthesis and degradation of ketone bodies PAO1	PA2000
104	Ribosome PAO1	PA4250;PA4251;PA4272
104	Bacterial chemotaxis PAO1	PA2652;PA4310
104	Type VI secretion system	PA2365
104	Sec (secretion) system	PA3820
104	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4812;PA5508
104	DNA replication PAO1	PA3642
104	Glycerophospholipid metabolism PAO1	PA3651
104	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
104	Flagellar assembly PAO1	PA1081
104	D-Methionine transport system	PA3931
104	Phenazine biosynthesis PAO1	PA4209
104	Quorum sensing PAO1	PA1874;PA1871;PA3724;PA3477;PA2570;PA3361;PA4211;PA3478;PA3479
104	Microcin C transport system	PA1809
104	Sulfur metabolism PAO1	PA4443;PA3446;PA1756;PA0280;PA0283;PA0281;PA3444;PA3937;PA3938
104	Base excision repair PAO1	PA5147
105	Starch and sucrose metabolism PAO1	PA2151;PA2144;PA2165;PA2152;PA2164;PA2153
105	Phenazine biosynthesis PAO1	PA0999;PA4209
105	Quorum sensing PAO1	PA3364
105	Purine metabolism PAO1	PA1931
105	Phospholipid transport system	PA4452
105	Oxidative phosphorylation PAO1	PA1318
105	Sulfur metabolism PAO1	PA2566
105	Base excision repair PAO1	PA4172
106	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4211
106	Pyruvate metabolism PAO1	PA5435;PA3452
106	Nicotinate and nicotinamide metabolism PAO1	PA4918
106	Pentose phosphate pathway PAO1	PA3181;PA2321;PA3183
106	beta-Lactam resistance PAO1	PA5471;PA0958
106	Ribosome PAO1	PA3600
106	Monobactam biosynthesis PAO1	PA2412
106	Alanine, aspartate and glutamate metabolism PAO1	PA5429
106	Phenazine biosynthesis PAO1	PA4217
106	Fatty acid biosynthesis, initiation	PA3333
106	Quorum sensing PAO1	PA3361
106	ABC-2 type transport system	PA2811
106	Chloroalkane and chloroalkene degradation PAO1	PA1982
106	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
106	Type III secretion system	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
107	Pentose phosphate pathway PAO1	PA3194;PA2323;PA3182;PA2264;PA2321;PA3183
107	Glycine, serine and threonine metabolism PAO1	PA0036;PA5418;PA2442;PA2444;PA2446
107	beta-Lactam resistance PAO1	PA2018
107	NitT/TauT family transport system	PA2309;PA2328;PA2329
107	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
107	Bacterial chemotaxis PAO1	PA1646
107	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2445;PA3181;PA5508
107	Selenocompound metabolism PAO1	PA1927
107	Glycerophospholipid metabolism PAO1	PA3584
107	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
107	Glycine betaine/proline transport system	PA3236
107	Ribosome, bacteria	PA3601
107	Putative ABC transport system	PA4065
107	Quorum sensing PAO1	PA2570
107	Phenylalanine metabolism PAO1	PA0865
107	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
107	Oxidative phosphorylation PAO1	PA1317;PA1318;PA1320
107	Galactose metabolism PAO1	PA1384
107	Methane metabolism PAO1	PA5421
107	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180
107	Sulfur metabolism PAO1	PA3445;PA2310;PA3442;PA3937;PA3443;PA3935;PA3444;PA3936;PA3938
107	Glycerolipid metabolism PAO1	PA3579;PA3582
107	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
107	Iron complex transport system	PA2914;PA2912
107	Fatty acid biosynthesis PAO1	PA0494
107	Putative sorbitol/mannitol transport system	PA3187
108	Arginine biosynthesis PAO1	PA5171;PA5172
108	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
108	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
108	Vitamin B6 metabolism PAO1	PA5516
108	Glycerophospholipid metabolism PAO1	PA4351
108	Folate biosynthesis PAO1	PA3914;PA3870;PA0976
108	Quorum sensing PAO1	PA0295
108	Purine metabolism PAO1	PA5497;PA1920
108	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA5173;PA3875;PA3877;PA3876;PA3874;PA3872
108	ABC-2 type transport system	PA5230
108	Oxidative phosphorylation PAO1	PA1856;PA1557;PA1555;PA3929;PA1556;PA3930
108	Lipopolysaccharide biosynthesis PAO1	PA4517;PA3337
108	Methane metabolism PAO1	PA4812;PA0836
108	Sulfur metabolism PAO1	PA0518
108	Glycolysis / Gluconeogenesis PAO1	PA5427
109	Base excision repair PAO1	PA2545
109	Tyrosine metabolism PAO1	PA2007
109	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3166
109	Ribosome PAO1	PA3601;PA3600
109	Cobalamin biosynthesis, cobinamide => cobalamin	PA1275
109	Bacterial chemotaxis PAO1	PA0174
109	Propanoate metabolism PAO1	PA0887;PA0130
109	Glyoxylate and dicarboxylate metabolism PAO1	PA5353
109	Flagellar assembly PAO1	PA1081
109	Butanoate metabolism PAO1	PA4148
109	Vancomycin resistance PAO1	PA4415;PA0749
109	Glycine betaine/proline transport system	PA5103;PA5388
109	Purine metabolism PAO1	PA1156;PA5272
109	Lipopolysaccharide biosynthesis PAO1	PA3646;PA0011
109	Protein export PAO1	PA5070
110	Pyruvate metabolism PAO1	PA5435;PA1984;PA5436;PA4733
110	Thiamine metabolism PAO1	PA4973
110	Nicotinate and nicotinamide metabolism PAO1	PA1602
110	Porphyrin and chlorophyll metabolism PAO1	PA2948
110	Sulfate-sulfur assimilation	PA4442
110	Glycine, serine and threonine metabolism PAO1	PA0036
110	Cytochrome c oxidase, cbb3-type	PA4133
110	Valine, leucine and isoleucine degradation PAO1	PA2014
110	Tyrosine metabolism PAO1	PA0265;PA0865;PA2007;PA2009;PA2008
110	Arginine and proline metabolism PAO1	PA4773;PA1421
110	Type VI secretion system	PA2368
110	Glycerophospholipid metabolism PAO1	PA3584;PA4024
110	Alanine, aspartate and glutamate metabolism PAO1	PA2253;PA5508
