feature	pathway	gene_signature_definition
81	F-type ATPase, prokaryotes and chloroplasts	PA5559
81	Bacterial chemotaxis PAO1	PA5072
81	Aminobenzoate degradation PAO1	PA2513
81	DNA replication PAO1	PA4232
81	Cysteine and methionine metabolism PAO1	PA3170
81	Alanine, aspartate and glutamate metabolism PAO1	PA5429
81	Flagellar assembly PAO1	PA3351
81	Ribosome, bacteria	PA4240;PA4433;PA4934;PA4248
81	Aminoacyl-tRNA biosynthesis PAO1	PA0668
81	Oxidative phosphorylation PAO1	PA5558
82	Fatty acid metabolism PAO1	PA2815
82	Cytochrome c oxidase, cbb3-type	PA4133
82	Porphyrin and chlorophyll metabolism PAO1	PA4880
82	Valine, leucine and isoleucine degradation PAO1	PA3569;PA0747;PA3570
82	Fructose and mannose metabolism PAO1	PA3551;PA0555
82	Propanoate metabolism PAO1	PA0494
82	Multidrug resistance, efflux pump TriABC-TolC	PA0156
82	Alanine, aspartate and glutamate metabolism PAO1	PA3459;PA0782
82	Phenazine biosynthesis PAO1	PA4211;PA1000;PA4217
82	Flagellar assembly PAO1	PA1095;PA1092
82	Quorum sensing PAO1	PA2569
82	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
82	Phenylalanine metabolism PAO1	PA4344
82	Citrate cycle (TCA cycle) PAO1	PA0854
82	Citrate cycle (TCA cycle, Krebs cycle)	PA1562
83	Phosphotransferase system (PTS) PAO1	PA3562
83	Thiamine metabolism PAO1	PA4973
83	Arginine and proline metabolism PAO1	PA4773
83	Porphyrin and chlorophyll metabolism PAO1	PA0510
83	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0035
83	Fructose and mannose metabolism PAO1	PA3560
83	Type VI secretion system	PA1660;PA2685
83	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4812;PA4811
83	Glycerophospholipid metabolism PAO1	PA3584
83	beta-Alanine metabolism PAO1	PA4435;PA4774
83	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
83	gamma-Hexachlorocyclohexane transport system	PA4455;PA4456
83	Folate biosynthesis PAO1	PA3914
83	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
83	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA3875;PA3876;PA3874;PA3872;PA5508
83	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228;PA4231
83	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3558;PA3556;PA3555
83	Oxidative phosphorylation PAO1	PA1317;PA1319
83	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180;PA1179;PA3552;PA3553;PA3557
83	Sulfur metabolism PAO1	PA0518
83	Glycerolipid metabolism PAO1	PA3582
83	Base excision repair PAO1	PA4010
84	Arginine biosynthesis PAO1	PA1337;PA5173;PA5171;PA5172
84	Nicotinate and nicotinamide metabolism PAO1	PA0195
84	Porphyrin and chlorophyll metabolism PAO1	PA0510
84	Glycine, serine and threonine metabolism PAO1	PA2445;PA2444
84	Arginine and proline metabolism PAO1	PA4773;PA3366
84	beta-Lactam resistance PAO1	PA2020;PA2019;PA2018
84	Type VI secretion system	PA0083;PA0091;PA1661;PA2685;PA0082;PA0095;PA0077;PA0088;PA0084;PA0085;PA0079;PA0078;PA0080;PA0090;PA0089;PA0087
84	Glycerophospholipid metabolism PAO1	PA2536
84	Bacterial secretion system PAO1	PA0074;PA0081;PA0075
84	Phenazine biosynthesis PAO1	PA4217
84	Glutamate/aspartate transport system	PA1341;PA1340
84	Fatty acid biosynthesis, initiation	PA3333
84	Putative ABC transport system	PA0072
84	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558
84	Quorum sensing PAO1	PA0999;PA1002;PA3476;PA0997;PA4211;PA1901;PA3724;PA0998;PA1902;PA1000;PA3364;PA1001;PA1904;PA1903;PA3478;PA1905;PA0996
84	Nitrogen metabolism PAO1	PA3392
84	Sulfur metabolism PAO1	PA2357
84	Cyanoamino acid metabolism PAO1	PA2193
84	Putrescine transport system	PA2592
85	One carbon pool by folate PAO1	PA5420
85	Pyruvate metabolism PAO1	PA5435
85	Fatty acid metabolism PAO1	PA5174
85	Glycine, serine and threonine metabolism PAO1	PA5379;PA5373;PA5415;PA5419;PA5417;PA5416;PA5418
85	Valine, leucine and isoleucine degradation PAO1	PA3569
85	beta-Lactam resistance PAO1	PA2019;PA3721
85	Ribosome PAO1	PA4256;PA3742;PA4251;PA3656;PA4261;PA4254;PA4274
85	F-type ATPase, prokaryotes and chloroplasts	PA5559
85	Propanoate metabolism PAO1	PA5313;PA3568;PA3570;PA4733
85	Aminobenzoate degradation PAO1	PA2513
85	Peptidoglycan biosynthesis PAO1	PA4412;PA4418;PA4415
85	Bacterial secretion system PAO1	PA3820
85	Starch and sucrose metabolism PAO1	PA2160
85	Butanoate metabolism PAO1	PA0266
85	Glycine betaine/proline transport system	PA3236
85	Ribosome, bacteria	PA4260;PA4252;PA4272;PA4253
85	Quorum sensing PAO1	PA1874;PA4910;PA0999;PA0997;PA1871;PA4211;PA3724;PA4909;PA0998;PA1000;PA4912;PA4911;PA1905;PA0996;PA5568
85	Purine metabolism PAO1	PA3232
85	Aminoacyl-tRNA biosynthesis PAO1	PA0668
85	Microcin C transport system	PA1809
85	Methane metabolism PAO1	PA5421
85	Sulfur metabolism PAO1	PA2566
85	Glycerolipid metabolism PAO1	PA2862
85	Fatty acid biosynthesis PAO1	PA4389
86	Pyruvate metabolism PAO1	PA1135;PA3417;PA3416
86	Fatty acid metabolism PAO1	PA3333
86	Porphyrin and chlorophyll metabolism PAO1	PA2948
86	Glycine, serine and threonine metabolism PAO1	PA5213
86	Valine, leucine and isoleucine degradation PAO1	PA2247;PA3418
86	Arginine and proline metabolism PAO1	PA0704;PA0782
86	Bacterial chemotaxis PAO1	PA0180;PA0177;PA1930;PA0178;PA0179;PA4309;PA0174;PA2573;PA0175;PA0176
86	Type VI secretion system	PA2367;PA2366;PA2370
86	Flagellar assembly PAO1	PA1094;PA1092;PA1080;PA1087
86	Butanoate metabolism PAO1	PA5058
86	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
86	Quorum sensing PAO1	PA1874;PA1871;PA1130;PA2570;PA3361;PA3478;PA3479
86	Oxidative phosphorylation PAO1	PA1856;PA0106;PA0108;PA4133;PA0105;PA0113;PA0107
86	Lipopolysaccharide biosynthesis PAO1	PA4517
86	Sulfur metabolism PAO1	PA2566;PA4130
87	Pyruvate metabolism PAO1	PA1587;PA3589
87	Iron(III) transport system	PA4687
87	Arginine and proline metabolism PAO1	PA0895
87	Putative sorbitol/mannitol transport system	PA2340
87	Tyrosine metabolism PAO1	PA2473;PA3139
87	beta-Lactam resistance PAO1	PA4110
87	Riboflavin metabolism PAO1	PA4047;PA4053
87	Vitamin B6 metabolism PAO1	PA2212
87	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
87	Bacterial secretion system PAO1	PA3103;PA3486
87	Vancomycin resistance PAO1	PA4412
87	Glycine betaine/proline transport system	PA5388
87	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
87	Aminoacyl-tRNA biosynthesis, prokaryotes	PA2740
87	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
87	Pyrimidine metabolism PAO1	PA4646
87	Citrate cycle (TCA cycle) PAO1	PA1586;PA5436
87	Microcin C transport system	PA1811
87	Base excision repair PAO1	PA0357
88	Pyruvate metabolism PAO1	PA0887;PA5445
88	Histidine metabolism PAO1	PA3151
88	Glycerophospholipid metabolism PAO1	PA3584
88	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
88	Zinc transport system	PA2408
88	Glutamate/aspartate transport system	PA1341
88	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA3158
88	Nitrogen metabolism PAO1	PA1024
88	Bacterial secretion system PAO1	PA3486
88	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
88	Sulfur metabolism PAO1	PA2566;PA2105
89	One carbon pool by folate PAO1	PA5415
89	Pyruvate metabolism PAO1	PA1135;PA4771
89	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
89	Valine, leucine and isoleucine degradation PAO1	PA2015;PA3418;PA3570;PA2550
89	Porphyrin and chlorophyll metabolism PAO1	PA1277;PA1281
89	Dipeptide transport system	PA4506
89	Cobalamin biosynthesis, cobinamide => cobalamin	PA1276
89	Bacterial chemotaxis PAO1	PA2573;PA4500;PA4502;PA0179
89	beta-Alanine metabolism PAO1	PA3713
89	Glycine betaine/proline transport system	PA3236
89	Putative polar amino acid transport system	PA5153
89	Spermidine/putrescine transport system	PA3607;PA3609;PA3608
89	Quorum sensing PAO1	PA4211;PA3250;PA1905
89	Nitrogen metabolism PAO1	PA1174
89	Hemophore/metalloprotease transport system	PA1247
89	Lipopolysaccharide biosynthesis PAO1	PA3337
90	Iron(III) transport system	PA4687
90	Arginine and proline metabolism PAO1	PA4565
90	Polyketide sugar unit biosynthesis PAO1	PA5164
90	RNA degradation PAO1	PA0336
90	NitT/TauT family transport system	PA3512
90	Ribosome PAO1	PA4254
90	Bacterial chemotaxis PAO1	PA1102;PA0176
90	Propanoate metabolism PAO1	PA1588
90	Aminoglycoside resistance, protease FtsH	PA2438
90	Streptomycin biosynthesis PAO1	PA5163
90	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5063
90	Glutamate/aspartate transport system	PA1342
90	Putative polar amino acid transport system	PA1257
90	Spermidine/putrescine transport system	PA0204
90	Quorum sensing PAO1	PA0652;PA1002;PA1432;PA1905
90	Purine metabolism PAO1	PA3807
90	Pyrimidine metabolism PAO1	PA0935
90	Pantothenate and CoA biosynthesis PAO1	PA4694
90	Glycolysis / Gluconeogenesis PAO1	PA3001;PA5192;PA5422;PA4733
91	Pyruvate metabolism PAO1	PA0836
91	Arginine biosynthesis PAO1	PA4588;PA5171;PA5172
91	Pentose phosphate pathway PAO1	PA3194;PA3181;PA2321
91	Arginine and proline metabolism PAO1	PA4774
91	Cytochrome c oxidase, cbb3-type	PA1555;PA1556;PA1557
91	Porphyrin and chlorophyll metabolism PAO1	PA2948
91	Bacterial chemotaxis PAO1	PA1561
91	Glycerophospholipid metabolism PAO1	PA3584;PA4351
91	Cysteine and methionine metabolism PAO1	PA4773
91	Alanine, aspartate and glutamate metabolism PAO1	PA5429
91	Vancomycin resistance PAO1	PA5302
91	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA3121
91	Valine, leucine and isoleucine biosynthesis PAO1	PA3120
91	Quorum sensing PAO1	PA4909;PA0295
91	Nitrogen metabolism PAO1	PA0519
91	ABC-2 type transport system	PA5230
91	Phenylalanine metabolism PAO1	PA0872;PA5304
91	Lipopolysaccharide biosynthesis PAO1	PA3337
91	Sulfur metabolism PAO1	PA0518
91	Glycolysis / Gluconeogenesis PAO1	PA5427
92	Pyruvate metabolism PAO1	PA5436
92	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
92	Tyrosine metabolism PAO1	PA2009
92	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA5119
92	Glycerophospholipid metabolism PAO1	PA2155
92	Starch and sucrose metabolism PAO1	PA2144;PA2152;PA2153;PA2151;PA2165
92	Folate biosynthesis PAO1	PA3918
92	Quorum sensing PAO1	PA3364
92	Purine metabolism PAO1	PA1931
92	Phospholipid transport system	PA4452
93	Valine, leucine and isoleucine degradation PAO1	PA3569;PA3570
93	Fructose and mannose metabolism PAO1	PA3547
93	Histidine metabolism PAO1	PA5100
93	Selenocompound metabolism PAO1	PA1927
93	Multidrug resistance, efflux pump TriABC-TolC	PA0157
93	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
93	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA1217
93	Quorum sensing PAO1	PA1874;PA1901;PA4206;PA1902;PA2570;PA1904;PA1903;PA1905;PA4207
93	Oxidative phosphorylation PAO1	PA0107;PA0106;PA0108;PA0105;PA0113;PA0112
93	Sulfur metabolism PAO1	PA2566;PA4130
94	Arginine biosynthesis PAO1	PA1337
94	Arginine and proline metabolism PAO1	PA4774
94	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
94	Glycine, serine and threonine metabolism PAO1	PA2413;PA2442;PA2444
94	Monobactam biosynthesis PAO1	PA2412
94	Benzoate degradation PAO1	PA2508
94	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
94	Catechol ortho-cleavage, catechol => 3-oxoadipate	PA2507
94	Cysteine and methionine metabolism PAO1	PA4773
94	Bacterial secretion system PAO1	PA0263
94	Zinc transport system	PA2409;PA2408;PA2407
94	Histidine metabolism PAO1	PA2531
94	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
94	Quorum sensing PAO1	PA4776;PA4777
94	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3555;PA3557
94	Citrate cycle (TCA cycle, Krebs cycle)	PA4470
94	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA3552;PA3553;PA3556;PA1180
95	Pyruvate metabolism PAO1	PA0494;PA5445
95	Porphyrin and chlorophyll metabolism PAO1	PA1923
95	Base excision repair PAO1	PA4010
95	Arginine and proline metabolism PAO1	PA0895
95	beta-Lactam resistance PAO1	PA2019
95	Ribosome PAO1	PA3601;PA3600
95	Thiamine metabolism PAO1	PA4973
95	Cysteine and methionine metabolism PAO1	PA2105;PA4773;PA2104
95	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
95	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
95	Quorum sensing PAO1	PA1130
95	Purine metabolism PAO1	PA1933
95	Aminoacyl-tRNA biosynthesis, prokaryotes	PA5051
95	Sulfur relay system PAO1	PA2103
95	Pyrimidine metabolism PAO1	PA5541
95	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA5538;PA1180
95	Cyanoamino acid metabolism PAO1	PA2444
96	Type III secretion system	PA1696;PA1719
96	Pentose phosphate pathway PAO1	PA3194
96	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
96	Cysteine biosynthesis, serine => cysteine	PA2105
96	Denitrification, nitrate => nitrogen	PA0524
96	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
96	Cytochrome c oxidase, cbb3-type	PA1555
96	Tyrosine metabolism PAO1	PA2008;PA0865;PA2009
96	beta-Lactam resistance PAO1	PA0958
96	Glycerophospholipid metabolism PAO1	PA4351
96	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205;PA4208;PA4207
96	Styrene degradation PAO1	PA3366
96	Quorum sensing PAO1	PA1072
96	Nitrogen metabolism PAO1	PA0523
96	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228;PA4231;PA4224
96	Oxidative phosphorylation PAO1	PA1557
96	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
96	Glycerolipid metabolism PAO1	PA3603
96	Fatty acid biosynthesis PAO1	PA3333
96	Putative sorbitol/mannitol transport system	PA3187
96	Base excision repair PAO1	PA3725
97	Thiamine metabolism PAO1	PA4973
97	Nicotinate and nicotinamide metabolism PAO1	PA1602
97	Porphyrin and chlorophyll metabolism PAO1	PA1280
97	Glycine, serine and threonine metabolism PAO1	PA2445;PA2443;PA2444
97	beta-Lactam resistance PAO1	PA2020;PA2019;PA2018
97	Monobactam biosynthesis PAO1	PA2412
97	Fatty acid degradation PAO1	PA1027;PA5349
97	Phenazine biosynthesis PAO1	PA4217
97	Chloroalkane and chloroalkene degradation PAO1	PA0810
98	Pentose phosphate pathway PAO1	PA3194;PA3183
98	Putative sorbitol/mannitol transport system	PA3187
98	Sulfate-sulfur assimilation	PA0283
98	Valine, leucine and isoleucine degradation PAO1	PA0132;PA0130;PA3569
98	Chlorocyclohexane and chlorobenzene degradation PAO1	PA0810
98	Glycerophospholipid metabolism PAO1	PA2541
98	Alanine, aspartate and glutamate metabolism PAO1	PA5429
98	Folate biosynthesis PAO1	PA3914;PA3870
98	Nitrogen metabolism PAO1	PA0524;PA3874;PA3877;PA3876;PA3875;PA3872
98	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1320
99	Iron(III) transport system	PA4688
99	Nicotinate and nicotinamide metabolism PAO1	PA4376;PA3505
99	Glycine, serine and threonine metabolism PAO1	PA5214
99	beta-Lactam resistance PAO1	PA5045
99	Ribosome PAO1	PA4260;PA4252;PA5570;PA4251;PA3656;PA4263;PA5049
99	F-type ATPase, prokaryotes and chloroplasts	PA5554
99	Bacterial chemotaxis PAO1	PA3349
99	Histidine metabolism PAO1	PA3151;PA3152
99	Flagellar assembly PAO1	PA1094;PA1095;PA3352;PA1092
99	Styrene degradation PAO1	PA2473
99	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	PA4053
99	Fatty acid biosynthesis, elongation	PA2967
99	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155
99	Ribosome, bacteria	PA3162;PA4244;PA0579;PA4935
99	Putative ABC transport system	PA2858
99	Glutamate/aspartate transport system	PA1339
99	Purine metabolism PAO1	PA3770;PA4971;PA5337
99	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA1165
99	Putative spermidine/putrescine transport system	PA3252
99	Sulfur metabolism PAO1	PA0589
99	Lysine degradation PAO1	PA1586
100	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014;PA2011
100	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0650
100	beta-Lactam resistance PAO1	PA3719
100	Nucleotide excision repair PAO1	PA5443
100	Ribosome PAO1	PA2970;PA5570;PA4432
100	Bacterial chemotaxis PAO1	PA0180;PA1460
100	Type VI secretion system	PA2360
100	Glyoxylate and dicarboxylate metabolism PAO1	PA5508;PA4812;PA2444
100	Glycolysis, core module involving three-carbon compounds	PA4748
100	Bacterial secretion system PAO1	PA4276;PA3100
100	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
100	Ribosome, bacteria	PA4563;PA5049;PA4262
100	Purine metabolism PAO1	PA3770;PA4740;PA3686;PA3769;PA4868
100	Glutathione metabolism PAO1	PA0838
100	Oxidative phosphorylation PAO1	PA0106;PA4031;PA0108
100	Sulfur metabolism PAO1	PA2566
101	One carbon pool by folate PAO1	PA5420
101	Glycine, serine and threonine metabolism PAO1	PA5415;PA5419;PA5416;PA5417
101	Bacterial chemotaxis PAO1	PA1946
101	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3379
101	Bacterial secretion system PAO1	PA1719;PA0095;PA1701;PA1692
101	Histidine metabolism PAO1	PA5106
101	Putative polar amino acid transport system	PA5155
101	Quorum sensing PAO1	PA1002;PA0999;PA3476;PA0997;PA0998;PA3477;PA1000;PA1001;PA0996;PA2587;PA1003;PA1432
101	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225
101	Methane metabolism PAO1	PA5421
101	Cyanoamino acid metabolism PAO1	PA2193
101	Type III secretion system	PA1722
102	Pyruvate metabolism PAO1	PA3415;PA3471;PA0482
102	Fatty acid metabolism PAO1	PA4389
102	Nicotinate and nicotinamide metabolism PAO1	PA2991
102	Pentose phosphate pathway PAO1	PA0548
102	Geraniol degradation PAO1	PA2889;PA2888;PA2887
102	Porphyrin and chlorophyll metabolism PAO1	PA3977
102	Glycine, serine and threonine metabolism PAO1	PA4693
102	RNA degradation PAO1	PA3861
102	Propanoate metabolism PAO1	PA1535;PA0887;PA1588;PA1787;PA0796
102	Mismatch repair PAO1	PA4042
102	Multidrug resistance, efflux pump TriABC-TolC	PA0157
102	Cysteine and methionine metabolism PAO1	PA0399;PA1927;PA2709
102	Bacterial secretion system PAO1	PA3105;PA3822;PA4403
102	Purine metabolism PAO1	PA1140;PA3751
102	Aminoacyl-tRNA biosynthesis, prokaryotes	PA2744;PA3482;PA3834
102	Glutathione metabolism PAO1	PA3831
102	Phenylalanine metabolism PAO1	PA1628
102	Pyrimidine metabolism PAO1	PA4740;PA4758;PA0401;PA4756;PA3527
102	Oxidative phosphorylation PAO1	PA4430;PA2639;PA5555;PA2645;PA2649
102	Lipopolysaccharide biosynthesis PAO1	PA4425
102	Putrescine transport system	PA0300
103	Lysine biosynthesis PAO1	PA4759
103	Thiamine metabolism PAO1	PA3814
103	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
103	Glycine, serine and threonine metabolism PAO1	PA2413;PA2446
103	RNA degradation PAO1	PA4761
103	Tyrosine metabolism PAO1	PA2009
103	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
103	Fructose and mannose metabolism PAO1	PA3545
103	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA4613;PA2444
103	Selenocompound metabolism PAO1	PA0849;PA1927
103	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
103	Phenazine biosynthesis PAO1	PA4217
103	Zinc transport system	PA2408
103	Quorum sensing PAO1	PA4206;PA1904;PA1902;PA4207
103	Purine metabolism PAO1	PA3516;PA5497
103	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA3874;PA0519;PA3877;PA3876;PA3875;PA3872
103	Oxidative phosphorylation PAO1	PA2691;PA1320;PA1856
103	Lipopolysaccharide biosynthesis PAO1	PA4517
103	Sulfur metabolism PAO1	PA0518
103	Putative sorbitol/mannitol transport system	PA3187
104	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4640
104	Arginine biosynthesis PAO1	PA4865
104	Porphyrin and chlorophyll metabolism PAO1	PA0510
104	Tyrosine metabolism PAO1	PA0242
104	beta-Lactam resistance PAO1	PA2019;PA2018
